Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,8.5,8.0,8.0,8.0,8.0,8.0,8.0,True,95.0,90.0,8.0,95,90,6.689802885055542
gpt-3.5-turbo-1106,0_1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95,90,8.3427734375
gpt-3.5-turbo-1106,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95,90,7.73941445350647
gpt-3.5-turbo-1106,0_3,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,70.0,80.0,5.5,90,85,5.608509302139282
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100,100,8.075816869735718
gpt-3.5-turbo-1106,0_5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90,85,5.724481821060181
gpt-3.5-turbo-1106,0_6,7.5,8.0,8.5,7.0,6.5,6.0,5.5,False,75.0,80.0,6.5,70,85,6.052882194519043
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95,90,6.517273902893066
gpt-3.5-turbo-1106,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95,90,6.191113233566284
gpt-3.5-turbo-1106,0_9,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90,85,9.652063369750977
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,,,16.74130415916443
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,,,16.506937980651855
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,,,16.625810861587524
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,,,16.51327681541443
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,,,16.755175352096558
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,,,16.551520109176636
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,,,17.542479753494263
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,,,16.559898853302002
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,,,17.656272411346436
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,,,17.63897204399109
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.563262939453125
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.41286849975586
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.619197368621826
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.142932415008545
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.214256763458252
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.19363522529602
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.090043783187866
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.413685083389282
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.09706449508667
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.487382650375366
