Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.99706244468689
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.51047134399414
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,95,10.0,100,100,7.232600688934326
gpt-3.5-turbo-1106,0_3,5.0,6.0,6.5,6.5,6.5,6.5,6.5,False,60,70,6.0,70,80,9.990147352218628
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.697106838226318
gpt-3.5-turbo-1106,0_5,5.0,6.0,6.0,6.0,6.0,6.0,6.0,True,70,75,6.0,60,70,7.945985794067383
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,9.009509563446045
gpt-3.5-turbo-1106,0_7,5.0,6.0,6.0,6.0,6.0,6.0,6.0,False,70,75,6.0,60,70,7.39619517326355
gpt-3.5-turbo-1106,0_8,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,6.501363515853882
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.439595460891724
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,0.85,0.85,7.5,,,19.469252347946167
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,0.85,0.85,7.5,,,19.235565185546875
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,0.85,0.85,7.5,,,19.25911045074463
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,0.85,0.85,7.5,,,20.067859411239624
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,0.85,0.85,7.5,,,21.103910446166992
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,0.85,0.85,7.5,,,19.306098222732544
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,0.85,0.85,7.5,,,19.227866888046265
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,0.85,0.85,7.5,,,19.75514841079712
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,0.85,0.85,7.5,,,19.351479530334473
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,0.85,0.85,7.5,,,19.245859622955322
mistral-7b-instruct-4k,0_0,,,,,,,,,,,,,,12.559879302978516
mistral-7b-instruct-4k,0_1,,,,,,,,,,,,,,12.583174705505371
mistral-7b-instruct-4k,0_2,,,,,,,,,,,,,,12.029235124588013
mistral-7b-instruct-4k,0_3,,,,,,,,,,,,,,12.009756326675415
mistral-7b-instruct-4k,0_4,,,,,,,,,,,,,,12.37106704711914
mistral-7b-instruct-4k,0_5,,,,,,,,,,,,,,12.375291347503662
mistral-7b-instruct-4k,0_6,,,,,,,,,,,,,,12.37522029876709
mistral-7b-instruct-4k,0_7,,,,,,,,,,,,,,12.079724311828613
mistral-7b-instruct-4k,0_8,,,,,,,,,,,,,,12.41017770767212
mistral-7b-instruct-4k,0_9,,,,,,,,,,,,,,12.497912883758545
