Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,7.916189908981323
gpt-3.5-turbo-1106,0_1,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,7.2609946727752686
gpt-3.5-turbo-1106,0_2,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,8.815516233444214
gpt-3.5-turbo-1106,0_3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,8.373137474060059
gpt-3.5-turbo-1106,0_4,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,70.0,80.0,5.5,75.0,85.0,5.6712236404418945
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,7.142958402633667
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,7.983609914779663
gpt-3.5-turbo-1106,0_7,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.6,95.0,90.0,8.528950214385986
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,9.176060438156128
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,8.223173379898071
llama-v2-13b-chat,0_0,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,7.0,60.0,70.0,17.200924158096313
llama-v2-13b-chat,0_1,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,7.0,60.0,70.0,16.973124742507935
llama-v2-13b-chat,0_2,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,7.0,60.0,70.0,16.995978116989136
llama-v2-13b-chat,0_3,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,7.0,60.0,70.0,16.90074610710144
llama-v2-13b-chat,0_4,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,7.0,60.0,70.0,17.050020933151245
llama-v2-13b-chat,0_5,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,7.0,60.0,70.0,17.42235803604126
llama-v2-13b-chat,0_6,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,7.0,60.0,70.0,17.133275508880615
llama-v2-13b-chat,0_7,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,7.0,60.0,70.0,16.92793321609497
llama-v2-13b-chat,0_8,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,7.0,60.0,70.0,17.00410747528076
llama-v2-13b-chat,0_9,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,7.0,60.0,70.0,16.94052243232727
mistral-7b-instruct-4k,0_0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,9.098759412765503
mistral-7b-instruct-4k,0_1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.67726182937622
mistral-7b-instruct-4k,0_2,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,9.019331932067871
mistral-7b-instruct-4k,0_3,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.753103494644165
mistral-7b-instruct-4k,0_4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.786453247070312
mistral-7b-instruct-4k,0_5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.648906707763672
mistral-7b-instruct-4k,0_6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.668572425842285
mistral-7b-instruct-4k,0_7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.929625511169434
mistral-7b-instruct-4k,0_8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.888758420944214
mistral-7b-instruct-4k,0_9,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.895072221755981
