Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,7.5,6.5,5.5,5.0,4.5,4.0,3.5,False,75.0,80.0,5.5,70.0,75.0,6.887156248092651
gpt-3.5-turbo-1106,0_1,7.5,6.5,5.5,5.0,4.5,4.0,3.5,False,75.0,80.0,5.5,70.0,75.0,7.178993225097656
gpt-3.5-turbo-1106,0_2,7.5,6.5,5.5,5.0,4.5,4.0,3.5,False,75.0,80.0,4.5,70.0,75.0,6.7238075733184814
gpt-3.5-turbo-1106,0_3,7.5,6.5,5.5,5.0,4.5,4.0,3.5,False,75.0,80.0,4.5,70.0,75.0,6.172759294509888
gpt-3.5-turbo-1106,0_4,7.5,6.5,5.5,5.0,4.5,4.0,3.5,False,75.0,85.0,5.5,80.0,90.0,6.629514455795288
gpt-3.5-turbo-1106,0_5,7.5,6.5,5.5,5.0,4.5,4.0,3.5,False,75.0,80.0,5.5,70.0,85.0,5.527302503585815
gpt-3.5-turbo-1106,0_6,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,85.0,90.0,4.5,80.0,85.0,8.325892686843872
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,8.673482894897461
gpt-3.5-turbo-1106,0_8,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80.0,90.0,4.5,85.0,85.0,7.324529409408569
gpt-3.5-turbo-1106,0_9,7.5,6.5,5.5,5.0,4.5,4.0,3.5,False,75.0,80.0,5.0,70.0,85.0,5.928820610046387
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,60.0,70.0,17.48505663871765
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,60.0,70.0,17.29808235168457
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,60.0,70.0,17.494929313659668
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,60.0,70.0,17.330541133880615
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,60.0,70.0,17.21448302268982
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,60.0,70.0,17.44174814224243
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,60.0,70.0,17.239815950393677
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,60.0,70.0,17.31487202644348
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,60.0,70.0,17.328959226608276
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,8.0,,False,60.0,70.0,7.5,60.0,70.0,17.27204394340515
mistral-7b-instruct-4k,0_0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.66594123840332
mistral-7b-instruct-4k,0_1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,10.0,100.0,100.0,8.997683048248291
mistral-7b-instruct-4k,0_2,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,10.0,100.0,100.0,8.892932176589966
mistral-7b-instruct-4k,0_3,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,10.0,100.0,100.0,8.648401737213135
mistral-7b-instruct-4k,0_4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.486562252044678
mistral-7b-instruct-4k,0_5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,10.0,100.0,100.0,9.061676025390625
mistral-7b-instruct-4k,0_6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.613613843917847
mistral-7b-instruct-4k,0_7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,10.0,100.0,100.0,9.202887773513794
mistral-7b-instruct-4k,0_8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,10.0,100.0,100.0,9.215324640274048
mistral-7b-instruct-4k,0_9,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.953916072845459
