Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,70.0,80.0,4.5,75,85,6.69258975982666
gpt-3.5-turbo-1106,0_1,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95,90,8.594180583953857
gpt-3.5-turbo-1106,0_2,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95,90,10.360610961914062
gpt-3.5-turbo-1106,0_3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95,90,7.8612775802612305
gpt-3.5-turbo-1106,0_4,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75.0,90.0,4.5,80,85,6.003309011459351
gpt-3.5-turbo-1106,0_5,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75.0,90.0,4.5,80,85,5.310042858123779
gpt-3.5-turbo-1106,0_6,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95,90,10.413860082626343
gpt-3.5-turbo-1106,0_7,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75.0,90.0,4.5,80,85,6.922337770462036
gpt-3.5-turbo-1106,0_8,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95,90,7.845889091491699
gpt-3.5-turbo-1106,0_9,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,70.0,80.0,4.5,75,85,11.676156997680664
llama-v2-13b-chat,0_0,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,6.0,60,70,19.269301414489746
llama-v2-13b-chat,0_1,1.0,5.0,6.0,7.0,8.0,9.0,,True,80.0,70.0,6.5,,,17.98474907875061
llama-v2-13b-chat,0_2,1.0,5.0,6.0,7.0,8.0,9.0,,True,80.0,70.0,6.5,,,18.098697662353516
llama-v2-13b-chat,0_3,1.0,5.0,6.0,7.0,8.0,9.0,,True,80.0,70.0,6.5,,,18.06616473197937
llama-v2-13b-chat,0_4,1.0,5.0,6.0,7.0,8.0,9.0,,True,80.0,70.0,6.5,,,18.277039051055908
llama-v2-13b-chat,0_5,1.0,5.0,6.0,7.0,8.0,9.0,,True,80.0,70.0,6.5,,,18.203842639923096
llama-v2-13b-chat,0_6,1.0,5.0,6.0,7.0,8.0,9.0,,True,80.0,70.0,6.5,,,17.993189811706543
llama-v2-13b-chat,0_7,1.0,5.0,6.0,7.0,8.0,9.0,,True,80.0,70.0,6.5,,,18.13240671157837
llama-v2-13b-chat,0_8,1.0,5.0,6.0,7.0,8.0,9.0,,True,80.0,70.0,6.5,,,18.098448991775513
llama-v2-13b-chat,0_9,1.0,5.0,6.0,7.0,8.0,9.0,,True,80.0,70.0,6.5,,,17.932473182678223
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0,0,9.564836263656616
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0,0,9.708607912063599
mistral-7b-instruct-4k,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,99.0,99.0,9.0,99.0,99.0,3.8866188526153564
mistral-7b-instruct-4k,0_3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,99.0,99.0,9.0,99.0,99.0,4.082241773605347
mistral-7b-instruct-4k,0_4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,99.0,99.0,9.0,99.0,99.0,3.878328800201416
mistral-7b-instruct-4k,0_5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,99.0,99.0,9.0,99.0,99.0,3.886051654815674
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0,0,9.469163417816162
mistral-7b-instruct-4k,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,99.0,99.0,9.0,99.0,99.0,3.899083137512207
mistral-7b-instruct-4k,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,99.0,99.0,9.0,99.0,99.0,3.9131245613098145
mistral-7b-instruct-4k,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,99.0,99.0,9.0,99.0,99.0,3.8489527702331543
