Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,70,75,6.5,80,85,4.520833730697632
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,7.756505727767944
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.373572111129761
gpt-3.5-turbo-1106,0_3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.957444906234741
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.550658702850342
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.736289978027344
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,8.538739204406738
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.830921173095703
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.094436407089233
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,9.022945404052734
llama-v2-13b-chat,0_0,1.0,3.0,2.0,4.0,6.0,7.0,,True,70,60,5.5,,,16.946192264556885
llama-v2-13b-chat,0_1,1.0,3.0,2.0,4.0,6.0,7.0,,True,70,60,5.5,,,16.739006280899048
llama-v2-13b-chat,0_2,1.0,3.0,2.0,4.0,6.0,7.0,,True,70,60,5.5,,,16.730520486831665
llama-v2-13b-chat,0_3,1.0,3.0,2.0,4.0,6.0,7.0,,True,70,60,5.5,,,16.48422598838806
llama-v2-13b-chat,0_4,1.0,3.0,2.0,4.0,6.0,7.0,,True,70,60,5.5,,,16.541476726531982
llama-v2-13b-chat,0_5,1.0,3.0,2.0,4.0,6.0,7.0,,True,70,60,5.5,,,16.62864089012146
llama-v2-13b-chat,0_6,1.0,3.0,2.0,4.0,6.0,7.0,,True,70,60,5.5,,,16.538562059402466
llama-v2-13b-chat,0_7,1.0,3.0,2.0,4.0,6.0,7.0,,True,70,60,5.5,,,16.79583477973938
llama-v2-13b-chat,0_8,1.0,3.0,2.0,4.0,6.0,7.0,,True,70,60,5.5,,,16.525015115737915
llama-v2-13b-chat,0_9,1.0,3.0,2.0,4.0,6.0,7.0,,True,70,60,5.5,,,16.54983377456665
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.883637189865112
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.931457042694092
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.049811124801636
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.134535312652588
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.90370512008667
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.987083435058594
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.810610294342041
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.735910415649414
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.211215019226074
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.61337399482727
