Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,6.957611799240112
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,9.494983196258545
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.211455345153809
gpt-3.5-turbo-1106,0_3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.34766411781311
gpt-3.5-turbo-1106,0_4,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,40,70,5.5,60,80,4.474614381790161
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.132963180541992
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.284981727600098
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,12.508599758148193
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,10.852358102798462
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.699314594268799
llama-v2-13b-chat,0_0,1.0,5.0,6.0,7.0,8.0,9.0,,False,20,30,7.0,20,30,17.332515716552734
llama-v2-13b-chat,0_1,1.0,5.0,6.0,7.0,8.0,9.0,,False,20,30,7.0,20,30,17.33218550682068
llama-v2-13b-chat,0_2,1.0,5.0,6.0,7.0,8.0,9.0,,False,20,30,7.0,20,30,17.02832317352295
llama-v2-13b-chat,0_3,1.0,5.0,6.0,7.0,8.0,9.0,,False,20,30,7.0,20,30,17.067753076553345
llama-v2-13b-chat,0_4,1.0,5.0,6.0,7.0,8.0,9.0,,False,20,30,7.0,20,30,17.12136435508728
llama-v2-13b-chat,0_5,1.0,5.0,6.0,7.0,8.0,9.0,,False,20,30,7.0,20,30,17.02668523788452
llama-v2-13b-chat,0_6,1.0,5.0,6.0,7.0,8.0,9.0,,False,20,30,7.0,20,30,17.07524085044861
llama-v2-13b-chat,0_7,1.0,5.0,6.0,7.0,8.0,9.0,,False,20,30,7.0,20,30,17.111422777175903
llama-v2-13b-chat,0_8,1.0,5.0,6.0,7.0,8.0,9.0,,False,20,30,7.0,20,30,17.25327777862549
llama-v2-13b-chat,0_9,1.0,5.0,6.0,7.0,8.0,9.0,,False,20,30,7.0,20,30,17.753360271453857
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.982027292251587
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.737645387649536
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.197335958480835
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.0289146900177
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.963838577270508
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.930952548980713
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.80381178855896
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.156874895095825
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.80849838256836
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.844634771347046
