Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,8.5,8.0,7.5,7.0,6.5,6.0,6.0,True,85,80,7.0,80,75,6.356259346008301
gpt-3.5-turbo-1106,0_1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,9.989982604980469
gpt-3.5-turbo-1106,0_2,9.0,8.5,8.0,7.5,7.0,6.5,6.0,True,95,90,7.5,90,85,6.552736282348633
gpt-3.5-turbo-1106,0_3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,5.504360914230347
gpt-3.5-turbo-1106,0_4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.871141195297241
gpt-3.5-turbo-1106,0_5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,7.680437326431274
gpt-3.5-turbo-1106,0_6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.682016134262085
gpt-3.5-turbo-1106,0_7,7.5,7.8,8.0,8.2,8.4,8.6,8.8,True,85,80,8.0,80,75,8.81801700592041
gpt-3.5-turbo-1106,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,9.25787901878357
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.245454788208008
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,8.0,,True,80,70,7.5,85,75,17.186835289001465
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,8.0,,True,80,70,7.5,85,75,16.97019052505493
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,8.0,,True,80,70,7.5,85,75,17.27410626411438
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,8.0,,True,80,70,7.5,85,75,17.089868545532227
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,8.0,,True,80,70,7.5,85,75,17.061191082000732
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,8.0,,True,80,70,7.5,85,75,16.94656229019165
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,8.0,,True,80,70,7.5,85,75,17.140490293502808
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,8.0,,True,80,70,7.5,85,75,17.317703247070312
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,8.0,,True,80,70,7.5,85,75,17.19895911216736
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,8.0,,True,80,70,7.5,85,75,16.952048301696777
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.47571063041687
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,10.0791175365448
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,10.004375219345093
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.948734998703003
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.769297361373901
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.688658475875854
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.700961351394653
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.635275602340698
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.628038883209229
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.516351699829102
