Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.369831323623657
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,9.047110080718994
gpt-3.5-turbo-1106,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.922851800918579
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,7.357165098190308
gpt-3.5-turbo-1106,0_4,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,9.257561922073364
gpt-3.5-turbo-1106,0_5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.908540487289429
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,9.181129217147827
gpt-3.5-turbo-1106,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,9.18115758895874
gpt-3.5-turbo-1106,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.8511962890625
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,11.672677993774414
llama-v2-13b-chat,0_0,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.502817392349243
llama-v2-13b-chat,0_1,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.188523054122925
llama-v2-13b-chat,0_2,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.320597887039185
llama-v2-13b-chat,0_3,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.400618553161621
llama-v2-13b-chat,0_4,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.437136173248291
llama-v2-13b-chat,0_5,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.230240821838379
llama-v2-13b-chat,0_6,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.28273320198059
llama-v2-13b-chat,0_7,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.208726644515991
llama-v2-13b-chat,0_8,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.285855531692505
llama-v2-13b-chat,0_9,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.293288469314575
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.112160682678223
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.188764810562134
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.448832988739014
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.140883922576904
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.047505617141724
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.381601810455322
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.131816387176514
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.501169443130493
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.455334663391113
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.412039995193481
