Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,9.32040023803711
gpt-3.5-turbo-1106,0_1,8.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.5,90.0,85.0,10.197648763656616
gpt-3.5-turbo-1106,0_2,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.6,95.0,90.0,10.449966430664062
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,7.661562204360962
gpt-3.5-turbo-1106,0_4,7.5,8.0,8.5,9.0,9.5,9.0,8.5,True,95.0,90.0,8.5,95.0,90.0,5.280210494995117
gpt-3.5-turbo-1106,0_5,9.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.4,95.0,90.0,8.840130805969238
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,95.0,6.958999872207642
gpt-3.5-turbo-1106,0_7,9.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,8.488480806350708
gpt-3.5-turbo-1106,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,7.30341649055481
gpt-3.5-turbo-1106,0_9,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,7.92859673500061
llama-v2-13b-chat,0_0,1.0,5.0,1.0,5.0,1.0,5.0,,False,20.0,30.0,3.0,20.0,30.0,15.325119495391846
llama-v2-13b-chat,0_1,1.0,4.0,5.0,4.0,5.0,1.0,,False,0.0,0.0,1.0,0.0,0.0,14.472656965255737
llama-v2-13b-chat,0_2,1.0,4.0,5.0,4.0,5.0,1.0,,False,0.0,0.0,1.0,0.0,0.0,14.610905647277832
llama-v2-13b-chat,0_3,1.0,4.0,5.0,4.0,5.0,1.0,,False,0.0,0.0,1.0,0.0,0.0,14.825691938400269
llama-v2-13b-chat,0_4,1.0,4.0,5.0,4.0,5.0,1.0,,False,0.0,0.0,1.0,0.0,0.0,14.980945587158203
llama-v2-13b-chat,0_5,1.0,4.0,5.0,4.0,5.0,1.0,,False,0.0,0.0,1.0,0.0,0.0,14.641138792037964
llama-v2-13b-chat,0_6,1.0,4.0,5.0,4.0,5.0,1.0,,False,0.0,0.0,1.0,0.0,0.0,14.617936134338379
llama-v2-13b-chat,0_7,1.0,4.0,5.0,4.0,5.0,1.0,,False,0.0,0.0,1.0,0.0,0.0,14.471936225891113
llama-v2-13b-chat,0_8,1.0,4.0,5.0,4.0,5.0,1.0,,False,0.0,0.0,1.0,0.0,0.0,14.684805870056152
llama-v2-13b-chat,0_9,1.0,4.0,5.0,4.0,5.0,1.0,,False,0.0,0.0,1.0,0.0,0.0,14.479053258895874
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.0,0.0,5.0,0.0,0.0,10.708088874816895
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.0,0.0,5.0,0.0,0.0,10.804885387420654
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.0,0.0,5.0,0.0,0.0,10.857512950897217
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.0,0.0,5.0,0.0,0.0,10.625618696212769
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.0,0.0,5.0,0.0,0.0,10.596289873123169
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.0,0.0,5.0,0.0,0.0,10.458630084991455
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.0,0.0,5.0,0.0,0.0,10.6963050365448
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.0,0.0,5.0,0.0,0.0,10.852661848068237
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.0,0.0,5.0,0.0,0.0,10.823193311691284
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.0,0.0,5.0,0.0,0.0,10.747694492340088
