Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,7.603666543960571
gpt-3.5-turbo-1106,0_1,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,7.669806480407715
gpt-3.5-turbo-1106,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.277901649475098
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,8.708445310592651
gpt-3.5-turbo-1106,0_4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.036393642425537
gpt-3.5-turbo-1106,0_5,5.0,6.0,6.0,6.0,6.0,6.0,6.0,True,60,70,6.0,50,60,7.702969551086426
gpt-3.5-turbo-1106,0_6,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80,90,4.5,85,85,6.174468755722046
gpt-3.5-turbo-1106,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.256969213485718
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,6.82364821434021
gpt-3.5-turbo-1106,0_9,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,85,90,4.5,80,85,6.809934139251709
llama-v2-13b-chat,0_0,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.52087116241455
llama-v2-13b-chat,0_1,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.659054040908813
llama-v2-13b-chat,0_2,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.308694124221802
llama-v2-13b-chat,0_3,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.239607572555542
llama-v2-13b-chat,0_4,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.29973316192627
llama-v2-13b-chat,0_5,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.48050045967102
llama-v2-13b-chat,0_6,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.411572456359863
llama-v2-13b-chat,0_7,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.297048568725586
llama-v2-13b-chat,0_8,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.209387302398682
llama-v2-13b-chat,0_9,1.0,5.0,1.0,5.0,1.0,5.0,,False,20,30,3.0,20,30,15.356948852539062
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,10.294649839401245
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,10.365227699279785
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.180860042572021
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.970775604248047
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,10.330321073532104
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.16425085067749
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.132344007492065
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.168056964874268
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.025861501693726
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.124589681625366
