Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,15.006869554519653
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,13.08847689628601
gpt-3.5-turbo-1106,0_2,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80.0,90.0,4.5,85.0,85.0,10.17710256576538
gpt-3.5-turbo-1106,0_3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,15.44714093208313
gpt-3.5-turbo-1106,0_4,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,75.0,90.0,5.5,80.0,85.0,8.68817949295044
gpt-3.5-turbo-1106,0_5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,12.939269304275513
gpt-3.5-turbo-1106,0_6,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,11.051957845687866
gpt-3.5-turbo-1106,0_7,10.0,9.5,9.0,8.5,8.0,7.5,7.0,False,75.0,80.0,8.0,85.0,90.0,9.039664268493652
gpt-3.5-turbo-1106,0_8,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,70.0,80.0,6.5,75.0,85.0,6.778168201446533
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,11.304351091384888
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,8.0,,True,80.0,70.0,7.5,85.0,75.0,16.32826519012451
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,8.0,,True,80.0,70.0,7.5,85.0,75.0,16.164917945861816
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,8.0,,True,80.0,70.0,7.5,85.0,75.0,15.84019160270691
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,8.0,,True,80.0,70.0,7.5,85.0,75.0,16.49971055984497
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,8.0,,True,80.0,70.0,7.5,85.0,75.0,15.87317442893982
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,8.0,,True,80.0,70.0,7.5,85.0,75.0,15.874614715576172
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,8.0,,True,80.0,70.0,7.5,85.0,75.0,15.809170722961426
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,8.0,,True,80.0,70.0,7.5,85.0,75.0,15.990787506103516
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,8.0,,True,80.0,70.0,7.5,85.0,75.0,16.430344581604004
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,8.0,,True,80.0,70.0,7.5,85.0,75.0,16.236047744750977
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,100.0,100.0,7.5,100.0,100.0,10.399629592895508
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,100.0,100.0,7.5,100.0,100.0,10.318238019943237
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,100.0,100.0,7.5,100.0,100.0,10.309699058532715
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,100.0,100.0,7.5,100.0,100.0,10.172532320022583
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,100.0,100.0,7.5,100.0,100.0,10.86806321144104
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,100.0,100.0,7.5,100.0,100.0,10.665048837661743
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,100.0,100.0,7.5,100.0,100.0,10.651278018951416
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,100.0,100.0,7.5,100.0,100.0,10.347843647003174
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,100.0,100.0,7.5,100.0,100.0,10.160250186920166
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,100.0,100.0,7.5,100.0,100.0,10.534378051757812
