Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,11.724313020706177
gpt-3.5-turbo-1106,0_1,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.5,95.0,90.0,10.066812515258789
gpt-3.5-turbo-1106,0_2,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,12.640079021453857
gpt-3.5-turbo-1106,0_3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,9.859902143478394
gpt-3.5-turbo-1106,0_4,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.5,90.0,85.0,9.041922092437744
gpt-3.5-turbo-1106,0_5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,12.407523393630981
gpt-3.5-turbo-1106,0_6,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,11.645581483840942
gpt-3.5-turbo-1106,0_7,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,13.080268144607544
gpt-3.5-turbo-1106,0_8,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,13.459290504455566
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,9.408098220825195
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,20.196099519729614
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,19.981890201568604
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,20.031376838684082
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,20.02441167831421
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,20.011560201644897
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,21.15042543411255
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,21.47434377670288
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,21.646878957748413
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,21.513716459274292
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,21.47006392478943
mistral-7b-instruct-4k,0_0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.777891874313354
mistral-7b-instruct-4k,0_1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.950655460357666
mistral-7b-instruct-4k,0_2,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.838417530059814
mistral-7b-instruct-4k,0_3,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.812199831008911
mistral-7b-instruct-4k,0_4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.944110631942749
mistral-7b-instruct-4k,0_5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.745415210723877
mistral-7b-instruct-4k,0_6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,9.153424739837646
mistral-7b-instruct-4k,0_7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,9.143827199935913
mistral-7b-instruct-4k,0_8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.9672691822052
mistral-7b-instruct-4k,0_9,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,100.0,100.0,9.0,100.0,100.0,8.767372846603394
