Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,10.435702323913574
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,13.404156923294067
gpt-3.5-turbo-1106,0_2,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,11.095386743545532
gpt-3.5-turbo-1106,0_3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,95.0,13.91408896446228
gpt-3.5-turbo-1106,0_4,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,10.1850004196167
gpt-3.5-turbo-1106,0_5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,11.577732563018799
gpt-3.5-turbo-1106,0_6,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80.0,90.0,4.5,85.0,85.0,8.46511197090149
gpt-3.5-turbo-1106,0_7,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,11.728548765182495
gpt-3.5-turbo-1106,0_8,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,15.360028982162476
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,9.901111364364624
llama-v2-13b-chat,0_0,1.0,2.0,2.0,3.0,4.0,6.0,,True,80.0,70.0,4.0,80.0,70.0,16.02564549446106
llama-v2-13b-chat,0_1,1.0,2.0,2.0,3.0,4.0,6.0,,True,80.0,70.0,4.0,80.0,70.0,15.848034381866455
llama-v2-13b-chat,0_2,1.0,2.0,2.0,3.0,4.0,6.0,,True,80.0,70.0,4.0,80.0,70.0,15.787097930908203
llama-v2-13b-chat,0_3,1.0,2.0,2.0,3.0,4.0,6.0,,True,80.0,70.0,4.0,80.0,70.0,15.790807008743286
llama-v2-13b-chat,0_4,1.0,2.0,2.0,3.0,4.0,6.0,,True,80.0,70.0,4.0,80.0,70.0,16.21357488632202
llama-v2-13b-chat,0_5,1.0,2.0,2.0,3.0,4.0,6.0,,True,80.0,70.0,4.0,80.0,70.0,16.188124179840088
llama-v2-13b-chat,0_6,1.0,2.0,2.0,3.0,4.0,6.0,,True,80.0,70.0,4.0,80.0,70.0,16.20484972000122
llama-v2-13b-chat,0_7,1.0,2.0,2.0,3.0,4.0,6.0,,True,80.0,70.0,4.0,80.0,70.0,16.53793978691101
llama-v2-13b-chat,0_8,1.0,2.0,2.0,3.0,4.0,6.0,,True,80.0,70.0,4.0,80.0,70.0,16.227728128433228
llama-v2-13b-chat,0_9,1.0,2.0,2.0,3.0,4.0,6.0,,True,80.0,70.0,4.0,80.0,70.0,16.50413227081299
mistral-7b-instruct-4k,0_0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.539583683013916
mistral-7b-instruct-4k,0_1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.592366218566895
mistral-7b-instruct-4k,0_2,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,9.218807697296143
mistral-7b-instruct-4k,0_3,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.47154951095581
mistral-7b-instruct-4k,0_4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.738073110580444
mistral-7b-instruct-4k,0_5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.745656967163086
mistral-7b-instruct-4k,0_6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.777970552444458
mistral-7b-instruct-4k,0_7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.45206880569458
mistral-7b-instruct-4k,0_8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.695549249649048
mistral-7b-instruct-4k,0_9,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True,0.9,0.9,7.0,0.9,0.9,8.643927574157715
