Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75.0,90.0,4.5,80.0,85.0,8.4421968460083
gpt-3.5-turbo-1106,0_1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,12.473924160003662
gpt-3.5-turbo-1106,0_2,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,12.413249015808105
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,11.715600967407227
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,13.74488353729248
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,11.894310712814331
gpt-3.5-turbo-1106,0_6,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80.0,90.0,4.5,85.0,85.0,8.039448261260986
gpt-3.5-turbo-1106,0_7,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,85.0,90.0,4.5,80.0,85.0,9.000718593597412
gpt-3.5-turbo-1106,0_8,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75.0,90.0,4.5,80.0,85.0,8.561446189880371
gpt-3.5-turbo-1106,0_9,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,75.0,90.0,5.5,80.0,85.0,9.133583545684814
llama-v2-13b-chat,0_0,1.0,2.0,2.5,3.0,3.5,4.0,4.5,False,0.0,0.0,4.5,0.0,0.0,19.98046851158142
llama-v2-13b-chat,0_1,1.0,2.0,2.5,3.0,3.5,4.0,4.5,False,0.0,0.0,4.5,0.0,0.0,19.178576707839966
llama-v2-13b-chat,0_2,1.0,2.0,2.5,3.0,3.5,4.0,4.5,False,0.0,0.0,4.5,0.0,0.0,19.182217359542847
llama-v2-13b-chat,0_3,1.0,2.0,2.5,3.0,3.5,4.0,4.5,False,0.0,0.0,4.5,0.0,0.0,19.203208684921265
llama-v2-13b-chat,0_4,1.0,2.0,2.5,3.0,3.5,4.0,4.5,False,0.0,0.0,4.5,0.0,0.0,19.41793179512024
llama-v2-13b-chat,0_5,1.0,2.0,2.5,3.0,3.5,4.0,4.5,False,0.0,0.0,4.5,0.0,0.0,19.267077922821045
llama-v2-13b-chat,0_6,1.0,2.0,2.0,3.0,4.0,5.0,6.0,False,0.2,0.3,2.5,0.4,0.5,18.56806755065918
llama-v2-13b-chat,0_7,1.0,2.0,2.5,3.0,3.5,4.0,4.5,False,0.0,0.0,4.5,0.0,0.0,19.191112518310547
llama-v2-13b-chat,0_8,1.0,2.0,2.5,3.0,3.5,4.0,4.5,False,0.0,0.0,4.5,0.0,0.0,19.16130757331848
llama-v2-13b-chat,0_9,1.0,2.0,2.5,3.0,3.5,4.0,4.5,False,0.0,0.0,4.5,0.0,0.0,19.7572238445282
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,12.095349073410034
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,11.910288333892822
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,12.16943073272705
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,11.697100400924683
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,11.670006036758423
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,11.633306741714478
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,11.849062442779541
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,11.801497459411621
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,12.217714548110962
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,11.88228726387024
