Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,98.0,10.0,95.0,98.0,13.289747714996338
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,15.97705888748169
gpt-3.5-turbo-1106,0_2,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,70.0,80.0,6.5,75.0,85.0,9.560548305511475
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,12.657789468765259
gpt-3.5-turbo-1106,0_4,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,60.0,70.0,6.5,75.0,80.0,8.82297396659851
gpt-3.5-turbo-1106,0_5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,11.539525985717773
gpt-3.5-turbo-1106,0_6,10.0,9.5,9.0,8.5,8.0,7.5,7.0,False,20.0,80.0,7.5,90.0,85.0,10.15125060081482
gpt-3.5-turbo-1106,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,13.702654838562012
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,12.648216485977173
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,14.240781545639038
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,17.12859058380127
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.89051079750061
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.902559995651245
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.99312686920166
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.91829490661621
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.916630029678345
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.960554361343384
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.885769605636597
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.910609483718872
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.899069786071777
mistral-7b-instruct-4k,0_0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.646949291229248
mistral-7b-instruct-4k,0_1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.709385395050049
mistral-7b-instruct-4k,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.929548978805542
mistral-7b-instruct-4k,0_3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.768840312957764
mistral-7b-instruct-4k,0_4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.67988395690918
mistral-7b-instruct-4k,0_5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.622156143188477
mistral-7b-instruct-4k,0_6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.762627124786377
mistral-7b-instruct-4k,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.840619564056396
mistral-7b-instruct-4k,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.521459817886353
mistral-7b-instruct-4k,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.716465711593628
