Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,60.0,70.0,6.5,65.0,75.0,7.4384825229644775
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,12.35422945022583
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,13.611974716186523
gpt-3.5-turbo-1106,0_3,9.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.4,95.0,90.0,13.638181209564209
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,12.43218469619751
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,11.53051233291626
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,98.0,10.0,95.0,98.0,13.320938110351562
gpt-3.5-turbo-1106,0_7,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,40.0,60.0,6.5,50.0,70.0,7.8508524894714355
gpt-3.5-turbo-1106,0_8,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,30.0,70.0,6.5,40.0,80.0,9.983932971954346
gpt-3.5-turbo-1106,0_9,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,20.0,70.0,6.5,60.0,80.0,8.764852523803711
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,17.1899254322052
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.91885471343994
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,17.10051655769348
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,17.23725962638855
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,17.03076434135437
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.959972620010376
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.888899564743042
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.900094985961914
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,17.487238883972168
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80.0,70.0,7.5,85.0,75.0,16.90279483795166
mistral-7b-instruct-4k,0_0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.52434515953064
mistral-7b-instruct-4k,0_1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.544190883636475
mistral-7b-instruct-4k,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.485684633255005
mistral-7b-instruct-4k,0_3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.58894658088684
mistral-7b-instruct-4k,0_4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.453784942626953
mistral-7b-instruct-4k,0_5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.223618268966675
mistral-7b-instruct-4k,0_6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.046700954437256
mistral-7b-instruct-4k,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.449888229370117
mistral-7b-instruct-4k,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.517911195755005
mistral-7b-instruct-4k,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,8.464147090911865
