Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,12.195675373077393
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,13.117828845977783
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,11.882335901260376
gpt-3.5-turbo-1106,0_3,10.0,9.5,9.0,8.5,8.0,7.5,7.0,True,95.0,90.0,8.5,90.0,85.0,7.7653422355651855
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,13.392092943191528
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,12.641703367233276
gpt-3.5-turbo-1106,0_6,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,12.26590871810913
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,13.193697929382324
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,14.276038885116577
gpt-3.5-turbo-1106,0_9,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,13.874337673187256
llama-v2-13b-chat,0_0,1.0,5.0,5.0,5.0,5.0,5.0,,False,50.0,50.0,5.0,50.0,50.0,16.118521451950073
llama-v2-13b-chat,0_1,1.0,5.0,5.0,5.0,5.0,5.0,,False,50.0,50.0,5.0,50.0,50.0,15.831030368804932
llama-v2-13b-chat,0_2,1.0,5.0,5.0,5.0,5.0,5.0,,False,50.0,50.0,5.0,50.0,50.0,15.851190328598022
llama-v2-13b-chat,0_3,1.0,5.0,5.0,5.0,5.0,5.0,,False,50.0,50.0,5.0,50.0,50.0,15.324824571609497
llama-v2-13b-chat,0_4,1.0,5.0,5.0,5.0,5.0,5.0,,False,50.0,50.0,5.0,50.0,50.0,15.476325750350952
llama-v2-13b-chat,0_5,1.0,5.0,5.0,5.0,5.0,5.0,,False,50.0,50.0,5.0,50.0,50.0,15.851342916488647
llama-v2-13b-chat,0_6,1.0,5.0,5.0,5.0,5.0,5.0,,False,50.0,50.0,5.0,50.0,50.0,15.292423486709595
llama-v2-13b-chat,0_7,1.0,5.0,5.0,5.0,5.0,5.0,,False,50.0,50.0,5.0,50.0,50.0,15.3292076587677
llama-v2-13b-chat,0_8,1.0,5.0,5.0,5.0,5.0,5.0,,False,50.0,50.0,5.0,50.0,50.0,15.48837924003601
llama-v2-13b-chat,0_9,1.0,5.0,5.0,5.0,5.0,5.0,,False,50.0,50.0,5.0,50.0,50.0,15.470725536346436
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,50.0,50.0,5.0,50.0,50.0,8.83599328994751
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.026910781860352
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,10.0,100.0,100.0,9.168264865875244
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,8.635348320007324
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,8.692160606384277
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.06856107711792
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,9.434850692749023
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,10.0,100.0,100.0,8.646692991256714
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,50.0,50.0,5.0,50.0,50.0,8.41047716140747
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,100.0,100.0,8.0,100.0,100.0,8.979918718338013
