Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90.0,85.0,8.799085855484009
gpt-3.5-turbo-1106,0_1,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90.0,85.0,6.716365098953247
gpt-3.5-turbo-1106,0_2,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70.0,85.0,5.263458728790283
gpt-3.5-turbo-1106,0_3,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70.0,75.0,4.749736070632935
gpt-3.5-turbo-1106,0_4,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.6,95.0,90.0,8.0060133934021
gpt-3.5-turbo-1106,0_5,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80,90,4.5,85.0,85.0,6.057902812957764
gpt-3.5-turbo-1106,0_6,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90.0,85.0,7.173757791519165
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,100.0,100.0,8.300074338912964
gpt-3.5-turbo-1106,0_8,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90.0,85.0,7.751379728317261
gpt-3.5-turbo-1106,0_9,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,90,4.5,80.0,85.0,5.965751886367798
llama-v2-13b-chat,0_0,1.0,5.0,6.0,7.0,1.0,1.0,,False,,,5.0,50.0,50.0,16.889342784881592
llama-v2-13b-chat,0_1,1.0,5.0,6.0,7.0,1.0,1.0,,False,,,5.0,50.0,50.0,16.501585006713867
llama-v2-13b-chat,0_2,1.0,5.0,6.0,7.0,1.0,1.0,,False,,,5.0,50.0,50.0,16.209311962127686
llama-v2-13b-chat,0_3,1.0,5.0,6.0,7.0,1.0,1.0,,False,,,5.0,50.0,50.0,16.250614404678345
llama-v2-13b-chat,0_4,1.0,5.0,6.0,7.0,1.0,1.0,,False,,,5.0,50.0,50.0,16.596309423446655
llama-v2-13b-chat,0_5,1.0,5.0,6.0,7.0,1.0,1.0,,False,,,5.0,50.0,50.0,16.17350697517395
llama-v2-13b-chat,0_6,1.0,5.0,6.0,7.0,1.0,1.0,,False,,,5.0,50.0,50.0,16.182790517807007
llama-v2-13b-chat,0_7,1.0,5.0,6.0,7.0,1.0,1.0,,False,,,5.0,50.0,50.0,16.20233178138733
llama-v2-13b-chat,0_8,1.0,5.0,6.0,7.0,1.0,1.0,,False,,,5.0,50.0,50.0,16.210054636001587
llama-v2-13b-chat,0_9,1.0,5.0,6.0,7.0,8.0,9.0,,True,80,70,7.0,80.0,70.0,16.014000415802002
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.9,7.0,0.9,0.9,9.467349529266357
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.9,7.0,0.9,0.9,9.7775399684906
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.9,7.0,0.9,0.9,9.87004280090332
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.9,7.0,0.9,0.9,9.453498601913452
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.9,7.0,0.9,0.9,9.49790906906128
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.9,7.0,0.9,0.9,9.880561590194702
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.9,7.0,0.9,0.9,9.933948755264282
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.9,7.0,0.9,0.9,9.730741262435913
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.9,7.0,0.9,0.9,10.037325382232666
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.9,7.0,0.9,0.9,9.713671684265137
