Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,6.819248914718628
gpt-3.5-turbo-1106,0_1,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,7.545328617095947
gpt-3.5-turbo-1106,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,8.231788635253906
gpt-3.5-turbo-1106,0_3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,7.363401651382446
gpt-3.5-turbo-1106,0_4,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,8.895352602005005
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,6.999858617782593
gpt-3.5-turbo-1106,0_6,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,6.836681127548218
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,7.527320861816406
gpt-3.5-turbo-1106,0_8,7.5,8.0,8.5,9.0,9.0,9.0,9.0,True,95.0,90.0,8.5,90.0,85.0,5.108644723892212
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,7.724368572235107
llama-v2-13b-chat,0_0,1.0,5.0,6.0,7.0,8.0,9.0,,False,60.0,70.0,7.0,60.0,70.0,16.989516258239746
llama-v2-13b-chat,0_1,1.0,3.0,5.0,4.0,1.0,2.0,5.0,False,20.0,30.0,3.5,40.0,50.0,19.38788604736328
llama-v2-13b-chat,0_2,1.0,3.0,5.0,4.0,1.0,2.0,5.0,False,20.0,30.0,3.5,40.0,50.0,19.24161648750305
llama-v2-13b-chat,0_3,1.0,3.0,5.0,4.0,1.0,2.0,5.0,False,20.0,30.0,3.5,40.0,50.0,20.229337215423584
llama-v2-13b-chat,0_4,1.0,3.0,5.0,4.0,1.0,2.0,5.0,False,20.0,30.0,3.5,40.0,50.0,19.475115299224854
llama-v2-13b-chat,0_5,1.0,3.0,5.0,4.0,1.0,2.0,5.0,False,20.0,30.0,3.5,40.0,50.0,19.099695682525635
llama-v2-13b-chat,0_6,1.0,3.0,5.0,4.0,1.0,2.0,5.0,False,20.0,30.0,3.5,40.0,50.0,19.12049651145935
llama-v2-13b-chat,0_7,1.0,3.0,5.0,4.0,1.0,2.0,5.0,False,20.0,30.0,3.5,40.0,50.0,19.408777236938477
llama-v2-13b-chat,0_8,1.0,3.0,5.0,4.0,1.0,2.0,5.0,False,20.0,30.0,3.5,40.0,50.0,19.0444118976593
llama-v2-13b-chat,0_9,1.0,3.0,5.0,4.0,1.0,2.0,5.0,False,20.0,30.0,3.5,40.0,50.0,18.89753270149231
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.7,0.6,6.0,0.7,0.6,9.741239547729492
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.7,0.6,6.0,0.7,0.6,9.205647468566895
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.7,0.6,6.0,0.7,0.6,9.711754560470581
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.7,0.6,6.0,0.7,0.6,9.309678792953491
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.7,0.6,6.0,0.7,0.6,9.732796430587769
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.7,0.6,6.0,0.7,0.6,9.224278211593628
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.7,0.6,6.0,0.7,0.6,9.2117280960083
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.7,0.6,6.0,0.7,0.6,9.578104019165039
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.7,0.6,6.0,0.7,0.6,9.853969097137451
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.7,0.6,6.0,0.7,0.6,9.684915542602539
