Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,9.035547733306885
gpt-3.5-turbo-1106,0_1,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,8.165527820587158
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.345206260681152
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,7.425532102584839
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,8.34290099143982
gpt-3.5-turbo-1106,0_5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.5,90,85,8.012879133224487
gpt-3.5-turbo-1106,0_6,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,9.670624732971191
gpt-3.5-turbo-1106,0_7,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,11.33466124534607
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,8.303081035614014
gpt-3.5-turbo-1106,0_9,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,9.426288366317749
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,9.5,,True,80,70,8.1,80,70,16.52059292793274
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,9.5,,True,80,70,8.1,80,70,16.291326999664307
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,9.5,,True,80,70,8.1,80,70,16.158743381500244
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,9.5,,True,80,70,8.1,80,70,16.29651951789856
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,9.5,,True,80,70,8.1,80,70,16.585023403167725
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,9.5,,True,80,70,8.1,80,70,16.209420680999756
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,9.5,,True,80,70,8.1,80,70,16.29279112815857
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,9.5,,True,80,70,8.1,80,70,16.077454090118408
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,9.5,,True,80,70,8.1,80,70,16.512997150421143
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,9.5,,True,80,70,8.1,80,70,16.25989818572998
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.71660041809082
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.428567171096802
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.274763107299805
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.468276739120483
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.424543380737305
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.485729932785034
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.218573331832886
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.667260646820068
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.517980575561523
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.468640327453613
