Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,False,70.0,80.0,6.0,60.0,75.0,13.327404260635376
gpt-3.5-turbo-1106,0_1,8.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.5,90.0,85.0,13.3284273147583
gpt-3.5-turbo-1106,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,13.801328897476196
gpt-3.5-turbo-1106,0_3,8.0,7.5,7.5,7.5,7.5,7.5,7.5,True,95.0,90.0,7.7,90.0,85.0,11.843668937683105
gpt-3.5-turbo-1106,0_4,8.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,8.7,95.0,90.0,13.098827362060547
gpt-3.5-turbo-1106,0_5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,11.680692911148071
gpt-3.5-turbo-1106,0_6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,10.821717500686646
gpt-3.5-turbo-1106,0_7,5.0,8.0,8.5,8.5,8.5,8.5,8.5,True,90.0,85.0,8.0,80.0,85.0,13.93677806854248
gpt-3.5-turbo-1106,0_8,8.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.4,90.0,85.0,11.993596076965332
gpt-3.5-turbo-1106,0_9,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,13.084468126296997
llama-v2-13b-chat,0_0,2.0,4.0,6.0,8.0,9.0,8.5,,False,60.0,70.0,7.0,60.0,70.0,16.047282695770264
llama-v2-13b-chat,0_1,2.0,4.0,6.0,8.0,9.0,8.5,,False,60.0,70.0,7.0,60.0,70.0,15.613276958465576
llama-v2-13b-chat,0_2,2.0,4.0,6.0,8.0,9.0,8.5,,False,60.0,70.0,7.0,60.0,70.0,15.721410989761353
llama-v2-13b-chat,0_3,2.0,4.0,6.0,8.0,9.0,8.5,,False,60.0,70.0,7.0,60.0,70.0,15.676891565322876
llama-v2-13b-chat,0_4,2.0,4.0,6.0,8.0,9.0,8.5,,False,60.0,70.0,7.0,60.0,70.0,15.993229866027832
llama-v2-13b-chat,0_5,2.0,4.0,6.0,8.0,9.0,8.5,,False,60.0,70.0,7.0,60.0,70.0,15.522453546524048
llama-v2-13b-chat,0_6,2.0,4.0,6.0,8.0,9.0,8.5,,False,60.0,70.0,7.0,60.0,70.0,16.103978872299194
llama-v2-13b-chat,0_7,2.0,4.0,6.0,8.0,9.0,8.5,,False,60.0,70.0,7.0,60.0,70.0,15.633962154388428
llama-v2-13b-chat,0_8,2.0,4.0,6.0,8.0,9.0,8.5,,False,60.0,70.0,7.0,60.0,70.0,15.651381015777588
llama-v2-13b-chat,0_9,2.0,4.0,6.0,8.0,9.0,8.5,,False,60.0,70.0,7.0,60.0,70.0,15.66472053527832
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,0.9,0.9,8.0,0.9,0.9,11.226789474487305
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,0.9,0.9,8.0,0.9,0.9,10.888570547103882
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,0.9,0.9,8.0,0.9,0.9,10.626915693283081
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,0.9,0.9,8.0,0.9,0.9,10.610358238220215
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,0.9,0.9,8.0,0.9,0.9,10.710708856582642
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,0.9,0.9,8.0,0.9,0.9,10.65509819984436
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,0.9,0.9,8.0,0.9,0.9,10.64915680885315
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,0.9,0.9,8.0,0.9,0.9,10.969203233718872
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,0.9,0.9,8.0,0.9,0.9,11.049087524414062
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,0.9,0.9,8.0,0.9,0.9,10.714911937713623
