Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,True,70,75,7.5,75,75,11.947070598602295
gpt-3.5-turbo-1106,0_1,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,75,80,6.5,70,85,8.603846788406372
gpt-3.5-turbo-1106,0_2,8.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,8.7,90,85,12.434958934783936
gpt-3.5-turbo-1106,0_3,5.0,8.0,8.5,8.5,8.5,8.5,8.5,True,90,85,8.0,80,80,11.39774465560913
gpt-3.5-turbo-1106,0_4,5.0,7.0,7.5,7.5,7.5,7.5,7.5,True,95,90,7.0,90,85,11.917517900466919
gpt-3.5-turbo-1106,0_5,7.5,6.5,6.0,5.5,5.0,4.5,4.0,False,75,80,5.5,70,75,10.142903804779053
gpt-3.5-turbo-1106,0_6,5.0,6.0,6.5,6.5,6.5,6.5,6.5,True,70,75,6.0,60,70,12.196260452270508
gpt-3.5-turbo-1106,0_7,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,11.95266842842102
gpt-3.5-turbo-1106,0_8,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,75,80,6.5,80,85,9.57055926322937
gpt-3.5-turbo-1106,0_9,7.5,6.5,6.0,5.5,5.0,4.5,4.0,False,75,80,5.5,70,75,10.309894800186157
llama-v2-13b-chat,0_0,1.0,3.0,2.0,4.0,6.0,8.0,,True,80,70,5.1,80,70,15.303170442581177
llama-v2-13b-chat,0_1,1.0,3.0,2.0,4.0,6.0,8.0,,True,80,70,5.1,80,70,14.938417434692383
llama-v2-13b-chat,0_2,1.0,3.0,2.0,4.0,6.0,8.0,,True,80,70,5.1,80,70,15.001369953155518
llama-v2-13b-chat,0_3,1.0,3.0,2.0,4.0,6.0,8.0,,True,80,70,5.1,80,70,15.009609699249268
llama-v2-13b-chat,0_4,1.0,3.0,2.0,4.0,6.0,8.0,,True,80,70,5.1,80,70,15.052863597869873
llama-v2-13b-chat,0_5,1.0,3.0,2.0,4.0,6.0,8.0,,True,80,70,5.1,80,70,15.14045000076294
llama-v2-13b-chat,0_6,1.0,5.0,5.0,5.0,5.0,5.0,5.0,False,50,50,5.0,50,50,19.84312891960144
llama-v2-13b-chat,0_7,1.0,3.0,2.0,4.0,6.0,8.0,,True,80,70,5.1,80,70,15.373355388641357
llama-v2-13b-chat,0_8,1.0,3.0,2.0,4.0,6.0,8.0,,True,80,70,5.1,80,70,14.985401153564453
llama-v2-13b-chat,0_9,1.0,3.0,2.0,4.0,6.0,8.0,,True,80,70,5.1,80,70,15.071088314056396
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.921506404876709
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.2432279586792
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.13016414642334
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.659148693084717
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.674463033676147
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.707855463027954
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.675690650939941
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.112460851669312
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.171921253204346
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.089564323425293
