Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,12.528411865234375
gpt-3.5-turbo-1106,0_1,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,13.853151082992554
gpt-3.5-turbo-1106,0_2,5.0,6.0,6.0,6.0,6.0,6.0,6.0,True,70,80,6.0,60,70,11.422170877456665
gpt-3.5-turbo-1106,0_3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,10.393338680267334
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,11.090783596038818
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,9.984689950942993
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,11.478906869888306
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,11.947189807891846
gpt-3.5-turbo-1106,0_8,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,11.720396041870117
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,12.016427278518677
llama-v2-13b-chat,0_0,1.0,3.0,5.0,8.0,8.0,3.0,,True,80,70,5.5,80,70,14.700528383255005
llama-v2-13b-chat,0_1,1.0,3.0,5.0,8.0,8.0,3.0,,True,80,70,5.5,80,70,13.91075325012207
llama-v2-13b-chat,0_2,1.0,3.0,5.0,8.0,8.0,3.0,,True,80,70,5.5,80,70,14.022418737411499
llama-v2-13b-chat,0_3,1.0,3.0,5.0,8.0,8.0,3.0,,True,80,70,5.5,80,70,14.3142991065979
llama-v2-13b-chat,0_4,1.0,3.0,5.0,8.0,8.0,3.0,,True,80,70,5.5,80,70,13.988662719726562
llama-v2-13b-chat,0_5,1.0,3.0,5.0,8.0,8.0,3.0,,True,80,70,5.5,80,70,14.062862157821655
llama-v2-13b-chat,0_6,1.0,3.0,5.0,8.0,8.0,3.0,,True,80,70,5.5,80,70,14.028151035308838
llama-v2-13b-chat,0_7,1.0,3.0,5.0,8.0,8.0,3.0,,True,80,70,5.5,80,70,14.11882209777832
llama-v2-13b-chat,0_8,1.0,3.0,5.0,8.0,8.0,3.0,,True,80,70,5.5,80,70,14.007936000823975
llama-v2-13b-chat,0_9,1.0,3.0,5.0,8.0,8.0,8.5,,True,95,90,7.1,95,90,14.629736185073853
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.079270601272583
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.785788774490356
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.963390588760376
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.107292890548706
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.400550603866577
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.127017498016357
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.943737030029297
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.425369262695312
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.531500339508057
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.925189733505249
