Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,11.69319772720337
gpt-3.5-turbo-1106,0_1,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,85,90,4.5,80,85,8.864114046096802
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,12.49272108078003
gpt-3.5-turbo-1106,0_3,8.0,7.5,7.5,7.5,7.5,7.5,7.5,True,90,85,7.67,85,80,9.780715703964233
gpt-3.5-turbo-1106,0_4,8.5,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,11.41356086730957
gpt-3.5-turbo-1106,0_5,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,70,80,4.5,75,85,8.973668813705444
gpt-3.5-turbo-1106,0_6,8.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.5,90,85,10.679619550704956
gpt-3.5-turbo-1106,0_7,8.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,8.7,90,85,11.485753536224365
gpt-3.5-turbo-1106,0_8,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,12.593000173568726
gpt-3.5-turbo-1106,0_9,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,70,80,4.5,75,85,8.801146745681763
llama-v2-13b-chat,0_0,1.0,3.0,5.0,8.0,8.0,3.0,,True,80,70,5.5,80,70,14.321205377578735
llama-v2-13b-chat,0_1,1.0,3.0,5.0,8.0,8.0,8.5,,True,95,90,7.1,95,90,15.102908372879028
llama-v2-13b-chat,0_2,1.0,3.0,5.0,8.0,8.0,8.5,,True,95,90,7.1,95,90,15.625845432281494
llama-v2-13b-chat,0_3,1.0,3.0,5.0,8.0,8.0,8.5,,True,95,90,7.1,95,90,14.73419976234436
llama-v2-13b-chat,0_4,1.0,3.0,5.0,8.0,8.0,8.5,,True,95,90,7.1,95,90,14.74591588973999
llama-v2-13b-chat,0_5,1.0,3.0,5.0,8.0,8.0,8.5,,True,95,90,7.1,95,90,15.394732475280762
llama-v2-13b-chat,0_6,1.0,3.0,5.0,8.0,8.0,3.0,,True,80,70,5.5,80,70,15.529732465744019
llama-v2-13b-chat,0_7,1.0,3.0,5.0,8.0,8.0,8.5,,True,95,90,7.1,95,90,14.733324766159058
llama-v2-13b-chat,0_8,1.0,3.0,5.0,8.0,8.0,8.5,,True,95,90,7.1,95,90,15.078992128372192
llama-v2-13b-chat,0_9,1.0,3.0,5.0,8.0,8.0,8.5,,True,95,90,7.1,95,90,14.677328109741211
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.3123779296875
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.026589155197144
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.109300136566162
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.265603303909302
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.049123287200928
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.08573842048645
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.288495302200317
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.893510103225708
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.981548309326172
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.982486248016357
