Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80,90,4.5,85,85,10.022020816802979
gpt-3.5-turbo-1106,0_1,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,11.722231149673462
gpt-3.5-turbo-1106,0_2,7.5,6.5,6.0,5.5,5.0,4.5,4.0,False,85,90,5.5,80,85,10.147493124008179
gpt-3.5-turbo-1106,0_3,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,85,90,4.5,80,85,9.177927017211914
gpt-3.5-turbo-1106,0_4,7.5,6.5,6.0,5.5,5.0,4.5,4.0,False,85,90,5.5,80,85,9.381184577941895
gpt-3.5-turbo-1106,0_5,8.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.5,90,85,11.752392768859863
gpt-3.5-turbo-1106,0_6,7.5,6.5,6.0,5.5,5.0,4.5,4.0,False,85,90,5.5,80,85,10.22958517074585
gpt-3.5-turbo-1106,0_7,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,70,80,6.5,75,85,10.940123796463013
gpt-3.5-turbo-1106,0_8,8.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,8.7,90,85,13.266321420669556
gpt-3.5-turbo-1106,0_9,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,85,90,6.5,80,85,8.845625400543213
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80,70,7.5,85,75,17.52148413658142
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80,70,7.5,85,75,17.83909773826599
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80,70,7.5,85,75,17.431673049926758
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80,70,7.5,85,75,17.6102294921875
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80,70,7.5,85,75,17.39511203765869
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80,70,7.5,85,75,17.173850297927856
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80,70,7.5,85,75,17.441505670547485
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80,70,7.5,85,75,17.802175998687744
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80,70,7.5,85,75,17.43968367576599
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,8.0,7.0,True,80,70,7.5,85,75,17.433885097503662
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.357245922088623
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.149120330810547
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.23137092590332
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.669702768325806
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.779601573944092
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.96986174583435
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.679680585861206
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.732788562774658
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.112987756729126
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.20148253440857
