Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,13.962128639221191
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,12.634532451629639
gpt-3.5-turbo-1106,0_2,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.5,95,90,12.989044904708862
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,12.400501728057861
gpt-3.5-turbo-1106,0_4,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,12.17713713645935
gpt-3.5-turbo-1106,0_5,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,30,70,5.5,40,80,6.500637531280518
gpt-3.5-turbo-1106,0_6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,14.069549322128296
gpt-3.5-turbo-1106,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,13.271842002868652
gpt-3.5-turbo-1106,0_8,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,12.44665241241455
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,16.015149116516113
llama-v2-13b-chat,0_0,1.0,3.0,6.0,8.0,8.0,7.0,,True,80,70,7.0,80,70,15.088446855545044
llama-v2-13b-chat,0_1,1.0,3.0,6.0,8.0,8.0,7.0,,True,80,70,7.0,80,70,14.783844947814941
llama-v2-13b-chat,0_2,1.0,3.0,6.0,8.0,8.0,7.0,,True,80,70,7.0,80,70,14.917504072189331
llama-v2-13b-chat,0_3,1.0,3.0,6.0,8.0,8.0,7.0,,True,80,70,7.0,80,70,14.825673818588257
llama-v2-13b-chat,0_4,1.0,3.0,6.0,8.0,8.0,7.0,,True,80,70,7.0,80,70,14.677067518234253
llama-v2-13b-chat,0_5,1.0,3.0,6.0,8.0,8.0,7.0,,True,80,70,7.0,80,70,14.73707890510559
llama-v2-13b-chat,0_6,1.0,3.0,6.0,8.0,8.0,7.0,,True,80,70,7.0,80,70,14.759207963943481
llama-v2-13b-chat,0_7,1.0,3.0,6.0,8.0,8.0,7.0,,True,80,70,7.0,80,70,14.62155818939209
llama-v2-13b-chat,0_8,1.0,3.0,6.0,8.0,8.0,7.0,,True,80,70,7.0,80,70,14.802958965301514
llama-v2-13b-chat,0_9,1.0,3.0,6.0,8.0,8.0,7.0,,True,80,70,7.0,80,70,15.534327507019043
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.612335681915283
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.719425916671753
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.692579746246338
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.875204801559448
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.564152002334595
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.649658679962158
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.865373373031616
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.501355171203613
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.826392650604248
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,10.003418445587158
