Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,13.903249502182007
gpt-3.5-turbo-1106,0_1,10.0,9.0,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,12.223898649215698
gpt-3.5-turbo-1106,0_2,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,14.149710416793823
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,13.218608379364014
gpt-3.5-turbo-1106,0_4,10.0,9.0,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,14.473400592803955
gpt-3.5-turbo-1106,0_5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,10.421263694763184
gpt-3.5-turbo-1106,0_6,10.0,9.5,9.0,9.0,9.0,9.0,9.0,True,95,90,9.3,90,85,14.781277179718018
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,95,10.0,100,100,11.612256526947021
gpt-3.5-turbo-1106,0_8,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,12.503838062286377
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,100,95,11.6228768825531
llama-v2-13b-chat,0_0,1.0,3.0,6.0,8.0,8.0,7.0,,True,85.7,78.9,7.1,,,15.403720378875732
llama-v2-13b-chat,0_1,1.0,3.0,6.0,8.0,8.0,7.0,,True,85.7,78.9,7.1,,,15.162282943725586
llama-v2-13b-chat,0_2,1.0,3.0,6.0,8.0,8.0,7.0,,True,85.7,78.9,7.1,,,15.165814399719238
llama-v2-13b-chat,0_3,1.0,3.0,6.0,8.0,8.0,7.0,,True,85.7,78.9,7.1,,,15.214707612991333
llama-v2-13b-chat,0_4,1.0,3.0,6.0,8.0,8.0,7.0,,True,85.7,78.9,7.1,,,15.179694890975952
llama-v2-13b-chat,0_5,1.0,3.0,6.0,8.0,8.0,7.0,,True,85.7,78.9,7.1,,,15.081846475601196
llama-v2-13b-chat,0_6,1.0,3.0,6.0,8.0,8.0,7.0,,True,85.7,78.9,7.1,,,15.212902784347534
llama-v2-13b-chat,0_7,1.0,3.0,6.0,8.0,8.0,7.0,,True,85.7,78.9,7.1,,,15.090827941894531
llama-v2-13b-chat,0_8,1.0,3.0,6.0,8.0,8.0,7.0,,True,85.7,78.9,7.1,,,15.363054990768433
llama-v2-13b-chat,0_9,1.0,3.0,6.0,8.0,8.0,7.0,,True,85.7,78.9,7.1,,,15.16893196105957
mistral-7b-instruct-4k,0_0,,,,,,,,,,,,,,12.158848762512207
mistral-7b-instruct-4k,0_1,,,,,,,,,,,,,,12.270966053009033
mistral-7b-instruct-4k,0_2,,,,,,,,,,,,,,12.734126806259155
mistral-7b-instruct-4k,0_3,,,,,,,,,,,,,,12.297088861465454
mistral-7b-instruct-4k,0_4,,,,,,,,,,,,,,12.846793413162231
mistral-7b-instruct-4k,0_5,,,,,,,,,,,,,,12.3198082447052
mistral-7b-instruct-4k,0_6,,,,,,,,,,,,,,12.078978300094604
mistral-7b-instruct-4k,0_7,,,,,,,,,,,,,,12.879605531692505
mistral-7b-instruct-4k,0_8,,,,,,,,,,,,,,12.781830787658691
mistral-7b-instruct-4k,0_9,,,,,,,,,,,,,,12.288898944854736
