Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,15.094783782958984
gpt-3.5-turbo-1106,0_1,n/a,7.5,8.0,8.5,9.0,9.5,10.0,True,95.0,90.0,9.0,90.0,85.0,11.130526065826416
gpt-3.5-turbo-1106,0_2,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,13.970098733901978
gpt-3.5-turbo-1106,0_3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,98.0,10.0,95.0,98.0,16.936173915863037
gpt-3.5-turbo-1106,0_4,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,15.138247966766357
gpt-3.5-turbo-1106,0_5,n/a,7.5,8.0,8.5,9.0,9.5,10.0,True,95.0,90.0,8.5,90.0,85.0,10.692409753799438
gpt-3.5-turbo-1106,0_6,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,13.953008651733398
gpt-3.5-turbo-1106,0_7,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,16.809781789779663
gpt-3.5-turbo-1106,0_8,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,15.134257555007935
gpt-3.5-turbo-1106,0_9,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,14.896585464477539
llama-v2-13b-chat,0_0,1.0,3.0,6.0,8.0,8.0,7.0,,True,80.0,70.0,7.5,85.0,75.0,15.529387950897217
llama-v2-13b-chat,0_1,1.0,3.0,6.0,8.0,8.0,7.0,,True,80.0,70.0,7.5,85.0,75.0,15.294772148132324
llama-v2-13b-chat,0_2,1.0,3.0,6.0,8.0,8.0,7.0,,True,80.0,70.0,7.5,85.0,75.0,15.320088863372803
llama-v2-13b-chat,0_3,1.0,3.0,6.0,8.0,8.0,7.0,,True,80.0,70.0,7.5,85.0,75.0,15.275380849838257
llama-v2-13b-chat,0_4,1.0,3.0,6.0,8.0,8.0,7.0,,True,80.0,70.0,7.5,85.0,75.0,15.33991813659668
llama-v2-13b-chat,0_5,1.0,3.0,6.0,8.0,8.0,7.0,,True,80.0,70.0,7.5,85.0,75.0,15.43945837020874
llama-v2-13b-chat,0_6,1.0,3.0,6.0,8.0,8.0,7.0,,True,80.0,70.0,7.5,85.0,75.0,15.348630666732788
llama-v2-13b-chat,0_7,1.0,3.0,6.0,8.0,8.0,7.0,,True,80.0,70.0,7.5,85.0,75.0,15.349745273590088
llama-v2-13b-chat,0_8,1.0,3.0,6.0,8.0,8.0,7.0,,True,80.0,70.0,7.5,85.0,75.0,15.218149662017822
llama-v2-13b-chat,0_9,1.0,3.0,6.0,8.0,8.0,7.0,,True,80.0,70.0,7.5,85.0,75.0,15.293755769729614
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.3,0.4,5.0,0.5,0.5,9.398515701293945
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.3,0.4,5.0,0.5,0.5,9.776581287384033
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.3,0.4,5.0,0.5,0.5,9.593011617660522
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.3,0.4,5.0,0.5,0.5,9.49471116065979
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.3,0.4,5.0,0.5,0.5,9.58287000656128
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.3,0.4,5.0,0.5,0.5,9.694550514221191
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.3,0.4,5.0,0.5,0.5,9.543117761611938
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.3,0.4,5.0,0.5,0.5,9.706178903579712
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.3,0.4,5.0,0.5,0.5,9.771247863769531
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0.3,0.4,5.0,0.5,0.5,9.323297500610352
