Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,19.206104278564453
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,13.035769701004028
gpt-3.5-turbo-1106,0_2,10.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.3,90.0,85.0,15.035366773605347
gpt-3.5-turbo-1106,0_3,10.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,14.582788705825806
gpt-3.5-turbo-1106,0_4,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,85.0,90.0,4.5,80.0,85.0,10.713168144226074
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,13.692564487457275
gpt-3.5-turbo-1106,0_6,n/a,7.5,7.0,6.5,6.0,5.5,5.0,False,70.0,80.0,5.5,75.0,85.0,11.706886053085327
gpt-3.5-turbo-1106,0_7,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75.0,90.0,4.5,80.0,85.0,10.648190021514893
gpt-3.5-turbo-1106,0_8,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,14.400487899780273
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,15.244373083114624
llama-v2-13b-chat,0_0,1.0,4.0,5.0,5.0,5.0,5.0,,False,60.0,70.0,5.0,60.0,70.0,16.64230179786682
llama-v2-13b-chat,0_1,1.0,4.0,5.0,5.0,5.0,5.0,,False,60.0,70.0,5.0,60.0,70.0,16.386526107788086
llama-v2-13b-chat,0_2,1.0,4.0,5.0,5.0,5.0,5.0,,False,60.0,70.0,5.0,60.0,70.0,16.144058227539062
llama-v2-13b-chat,0_3,1.0,4.0,5.0,5.0,5.0,5.0,,False,60.0,70.0,5.0,60.0,70.0,17.055516958236694
llama-v2-13b-chat,0_4,1.0,4.0,5.0,5.0,5.0,5.0,,False,60.0,70.0,5.0,60.0,70.0,16.22000813484192
llama-v2-13b-chat,0_5,1.0,4.0,5.0,5.0,5.0,5.0,,False,60.0,70.0,5.0,60.0,70.0,16.376540899276733
llama-v2-13b-chat,0_6,1.0,4.0,5.0,5.0,5.0,5.0,,False,60.0,70.0,5.0,60.0,70.0,17.111454725265503
llama-v2-13b-chat,0_7,1.0,4.0,5.0,5.0,5.0,5.0,,False,60.0,70.0,5.0,60.0,70.0,16.742148399353027
llama-v2-13b-chat,0_8,1.0,4.0,5.0,5.0,5.0,5.0,,False,60.0,70.0,5.0,60.0,70.0,16.363556385040283
llama-v2-13b-chat,0_9,1.0,4.0,5.0,5.0,5.0,5.0,,False,60.0,70.0,5.0,60.0,70.0,16.72992968559265
mistral-7b-instruct-4k,0_0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.586698293685913
mistral-7b-instruct-4k,0_1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.531149625778198
mistral-7b-instruct-4k,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.606441974639893
mistral-7b-instruct-4k,0_3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.44643497467041
mistral-7b-instruct-4k,0_4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.502145051956177
mistral-7b-instruct-4k,0_5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.275060176849365
mistral-7b-instruct-4k,0_6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.366053581237793
mistral-7b-instruct-4k,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.664201498031616
mistral-7b-instruct-4k,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.324980974197388
mistral-7b-instruct-4k,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,100.0,100.0,9.0,100.0,100.0,9.500210523605347
