Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,6.253213167190552
gpt-3.5-turbo-1106,0_1,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,6.5256123542785645
gpt-3.5-turbo-1106,0_2,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,7.379750490188599
gpt-3.5-turbo-1106,0_3,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.6,95,90,6.674116849899292
gpt-3.5-turbo-1106,0_4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.035280227661133
gpt-3.5-turbo-1106,0_5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,95,90,6.500807046890259
gpt-3.5-turbo-1106,0_6,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,6.706113338470459
gpt-3.5-turbo-1106,0_7,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,8.0298912525177
gpt-3.5-turbo-1106,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,6.5414323806762695
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.8889830112457275
llama-v2-13b-chat,0_0,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.0641348361969
llama-v2-13b-chat,0_1,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.6905198097229
llama-v2-13b-chat,0_2,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.894743919372559
llama-v2-13b-chat,0_3,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.82064700126648
llama-v2-13b-chat,0_4,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.782425165176392
llama-v2-13b-chat,0_5,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.87743353843689
llama-v2-13b-chat,0_6,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.08083200454712
llama-v2-13b-chat,0_7,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.936238288879395
llama-v2-13b-chat,0_8,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.69001054763794
llama-v2-13b-chat,0_9,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.823091506958008
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.320650577545166
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.131360054016113
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.918481588363647
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.184440851211548
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.844916105270386
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.107952356338501
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.988891363143921
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.271854639053345
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.345328330993652
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.10140085220337
