Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,6.7707273960113525
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,95,10.0,95,95,6.811534881591797
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,6.689925909042358
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,6.860103130340576
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.994886159896851
gpt-3.5-turbo-1106,0_5,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,6.690361976623535
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,5.70775032043457
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,6.581464052200317
gpt-3.5-turbo-1106,0_8,10.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,6.559617280960083
gpt-3.5-turbo-1106,0_9,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.6,95,90,6.788127899169922
llama-v2-13b-chat,0_0,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.044283151626587
llama-v2-13b-chat,0_1,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.886398315429688
llama-v2-13b-chat,0_2,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.609581232070923
llama-v2-13b-chat,0_3,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.31160020828247
llama-v2-13b-chat,0_4,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.878979682922363
llama-v2-13b-chat,0_5,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.33979058265686
llama-v2-13b-chat,0_6,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.73926043510437
llama-v2-13b-chat,0_7,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.400408267974854
llama-v2-13b-chat,0_8,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.828930854797363
llama-v2-13b-chat,0_9,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.913519144058228
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.25881576538086
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.947173595428467
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.847336292266846
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.171189785003662
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.367197036743164
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.893773078918457
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.946765899658203
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.949501991271973
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.027381420135498
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.911613702774048
