Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,9.112263441085815
gpt-3.5-turbo-1106,0_1,10.0,9.0,8.0,7.0,6.0,5.0,4.0,False,70,80,7.0,90,85,4.587989807128906
gpt-3.5-turbo-1106,0_2,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,6.4764015674591064
gpt-3.5-turbo-1106,0_3,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,70,75,6.5,80,85,4.37689995765686
gpt-3.5-turbo-1106,0_4,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,40,60,6.5,70,80,4.986358404159546
gpt-3.5-turbo-1106,0_5,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,70,75,6.5,80,85,4.3158860206604
gpt-3.5-turbo-1106,0_6,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,60,70,5.5,80,90,4.066218137741089
gpt-3.5-turbo-1106,0_7,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70,75,4.49107813835144
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,5.942222833633423
gpt-3.5-turbo-1106,0_9,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,70,75,6.5,80,85,4.710931301116943
llama-v2-13b-chat,0_0,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.954347372055054
llama-v2-13b-chat,0_1,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,17.515755891799927
llama-v2-13b-chat,0_2,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.966861724853516
llama-v2-13b-chat,0_3,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.923013925552368
llama-v2-13b-chat,0_4,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.023984909057617
llama-v2-13b-chat,0_5,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,15.991864204406738
llama-v2-13b-chat,0_6,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.009678602218628
llama-v2-13b-chat,0_7,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.855250597000122
llama-v2-13b-chat,0_8,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.014028072357178
llama-v2-13b-chat,0_9,1.0,5.0,1.0,5.0,1.0,5.0,,False,,,2.0,20,30,16.9626362323761
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.043974876403809
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.804917335510254
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.131305932998657
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.202540397644043
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.898784399032593
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.931485414505005
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.437355518341064
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.322701692581177
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,12.421617984771729
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.922019720077515
