Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,70,80,4.5,75,85,5.6185784339904785
gpt-3.5-turbo-1106,0_1,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,90,4.5,80,85,5.885712385177612
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.918545961380005
gpt-3.5-turbo-1106,0_3,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,70,80,4.5,75,85,5.524096488952637
gpt-3.5-turbo-1106,0_4,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80,90,4.5,85,85,5.187170028686523
gpt-3.5-turbo-1106,0_5,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80,90,4.5,85,85,5.6688573360443115
gpt-3.5-turbo-1106,0_6,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,30,70,5.5,80,90,4.707228660583496
gpt-3.5-turbo-1106,0_7,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70,85,5.920429944992065
gpt-3.5-turbo-1106,0_8,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70,85,5.444304704666138
gpt-3.5-turbo-1106,0_9,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70,75,5.129842281341553
llama-v2-13b-chat,0_0,1.0,4.0,2.0,3.0,1.0,5.0,,False,30,60,3.5,30,60,14.873497009277344
llama-v2-13b-chat,0_1,1.0,4.0,2.0,3.0,1.0,5.0,,False,30,60,3.5,30,60,13.931462287902832
llama-v2-13b-chat,0_2,1.0,4.0,2.0,3.0,1.0,5.0,,False,30,60,3.5,30,60,13.903310060501099
llama-v2-13b-chat,0_3,1.0,4.0,2.0,3.0,1.0,5.0,,False,30,60,3.5,30,60,13.899747610092163
llama-v2-13b-chat,0_4,1.0,4.0,2.0,3.0,1.0,5.0,,False,30,60,3.5,30,60,14.302226543426514
llama-v2-13b-chat,0_5,1.0,4.0,2.0,3.0,1.0,5.0,,False,30,60,3.5,30,60,14.270680665969849
llama-v2-13b-chat,0_6,1.0,4.0,2.0,3.0,1.0,5.0,,False,30,60,3.5,30,60,13.90682601928711
llama-v2-13b-chat,0_7,1.0,4.0,2.0,3.0,1.0,5.0,,False,30,60,3.5,30,60,14.2964506149292
llama-v2-13b-chat,0_8,1.0,4.0,2.0,3.0,1.0,5.0,,False,30,60,3.5,30,60,13.790801763534546
llama-v2-13b-chat,0_9,1.0,4.0,2.0,3.0,1.0,5.0,,False,30,60,3.5,30,60,14.4757399559021
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.143475532531738
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,9.993208408355713
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.174841165542603
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.202491760253906
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,9.955708503723145
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.363611698150635
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.004333972930908
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.344602346420288
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.139177322387695
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.19096064567566
