Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.361112833023071
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,95,7.260686635971069
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.696131229400635
gpt-3.5-turbo-1106,0_3,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70,85,5.293973445892334
gpt-3.5-turbo-1106,0_4,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,90,4.5,80,85,7.0495991706848145
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.445847749710083
gpt-3.5-turbo-1106,0_6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.053325653076172
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.430371046066284
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,7.404465198516846
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.52616548538208
llama-v2-13b-chat,0_0,2.0,4.0,6.0,8.0,9.0,8.5,,True,80,70,7.5,85,75,15.81123661994934
llama-v2-13b-chat,0_1,2.0,4.0,6.0,8.0,9.0,8.5,,True,80,70,7.5,85,75,15.502777814865112
llama-v2-13b-chat,0_2,2.0,4.0,6.0,8.0,9.0,8.5,,True,80,70,7.5,85,75,15.991034269332886
llama-v2-13b-chat,0_3,2.0,4.0,6.0,8.0,9.0,8.5,,True,80,70,7.5,85,75,15.8947913646698
llama-v2-13b-chat,0_4,2.0,4.0,6.0,8.0,9.0,8.5,,True,80,70,7.5,85,75,15.689809799194336
llama-v2-13b-chat,0_5,2.0,4.0,6.0,8.0,9.0,8.5,,True,80,70,7.5,85,75,15.600439548492432
llama-v2-13b-chat,0_6,2.0,4.0,6.0,8.0,9.0,8.5,,True,80,70,7.5,85,75,16.791547060012817
llama-v2-13b-chat,0_7,2.0,4.0,6.0,8.0,9.0,8.5,,True,80,70,7.5,85,75,15.617743968963623
llama-v2-13b-chat,0_8,2.0,4.0,6.0,8.0,9.0,8.5,,True,80,70,7.5,85,75,15.41953444480896
llama-v2-13b-chat,0_9,2.0,4.0,6.0,8.0,9.0,8.5,,True,80,70,7.5,85,75,16.004748344421387
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.102120637893677
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.048000574111938
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.471397876739502
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.092894792556763
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.193827390670776
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.146395444869995
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.156327486038208
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.166788101196289
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.216938734054565
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.089879035949707
