Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,10.442643642425537
gpt-3.5-turbo-1106,0_1,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,7.1737518310546875
gpt-3.5-turbo-1106,0_2,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,8.535480737686157
gpt-3.5-turbo-1106,0_3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,8.335671186447144
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.399037599563599
gpt-3.5-turbo-1106,0_5,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,75,90,5.5,80,85,7.982529401779175
gpt-3.5-turbo-1106,0_6,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,80,90,5.5,75,85,5.9647252559661865
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,6.768723964691162
gpt-3.5-turbo-1106,0_8,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,8.0447838306427
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.652282953262329
llama-v2-13b-chat,0_0,1.0,4.0,5.0,6.0,7.0,8.0,,False,60,70,6.0,60,70,14.100484609603882
llama-v2-13b-chat,0_1,1.0,4.0,5.0,6.0,7.0,8.0,,False,60,70,6.0,60,70,13.889244079589844
llama-v2-13b-chat,0_2,1.0,4.0,5.0,6.0,7.0,8.0,,False,60,70,6.0,60,70,13.97828984260559
llama-v2-13b-chat,0_3,1.0,4.0,5.0,6.0,7.0,8.0,,False,60,70,6.0,60,70,13.812402248382568
llama-v2-13b-chat,0_4,1.0,4.0,5.0,6.0,7.0,8.0,,False,60,70,6.0,60,70,13.88528561592102
llama-v2-13b-chat,0_5,1.0,4.0,5.0,6.0,7.0,8.0,,False,60,70,6.0,60,70,14.36357307434082
llama-v2-13b-chat,0_6,1.0,4.0,5.0,6.0,7.0,8.0,,False,60,70,6.0,60,70,14.013955116271973
llama-v2-13b-chat,0_7,1.0,4.0,5.0,6.0,7.0,8.0,,False,60,70,6.0,60,70,14.141706228256226
llama-v2-13b-chat,0_8,1.0,4.0,5.0,6.0,7.0,8.0,,False,60,70,6.0,60,70,14.813209772109985
llama-v2-13b-chat,0_9,1.0,4.0,5.0,6.0,7.0,8.0,,False,60,70,6.0,60,70,13.980446338653564
mistral-7b-instruct-4k,0_0,,,,,,,,,,,,,,12.132846117019653
mistral-7b-instruct-4k,0_1,,,,,,,,,,,,,,12.256399869918823
mistral-7b-instruct-4k,0_2,,,,,,,,,,,,,,12.045032262802124
mistral-7b-instruct-4k,0_3,,,,,,,,,,,,,,12.21388053894043
mistral-7b-instruct-4k,0_4,,,,,,,,,,,,,,12.142622232437134
mistral-7b-instruct-4k,0_5,,,,,,,,,,,,,,12.240464687347412
mistral-7b-instruct-4k,0_6,,,,,,,,,,,,,,12.451012134552002
mistral-7b-instruct-4k,0_7,,,,,,,,,,,,,,12.410970687866211
mistral-7b-instruct-4k,0_8,,,,,,,,,,,,,,12.19239091873169
mistral-7b-instruct-4k,0_9,,,,,,,,,,,,,,12.027090311050415
