Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,8.921238899230957
gpt-3.5-turbo-1106,0_1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.418463945388794
gpt-3.5-turbo-1106,0_2,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,8.79097580909729
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,8.99837350845337
gpt-3.5-turbo-1106,0_4,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,9.010483741760254
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.771396160125732
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.503562927246094
gpt-3.5-turbo-1106,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.464457750320435
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.879502058029175
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.667270660400391
llama-v2-13b-chat,0_0,2.0,4.0,1.0,3.0,1.0,3.0,,False,60,70,2.5,60,70,14.454102516174316
llama-v2-13b-chat,0_1,2.0,4.0,1.0,3.0,1.0,3.0,,False,60,70,2.5,60,70,14.192341327667236
llama-v2-13b-chat,0_2,2.0,4.0,1.0,3.0,1.0,3.0,,True,80,70,2.5,85,75,14.181456804275513
llama-v2-13b-chat,0_3,2.0,4.0,1.0,3.0,1.0,3.0,,False,60,70,2.5,60,70,14.886590957641602
llama-v2-13b-chat,0_4,2.0,4.0,1.0,3.0,1.0,3.0,,False,60,70,2.5,60,70,14.222858667373657
llama-v2-13b-chat,0_5,2.0,4.0,1.0,3.0,1.0,3.0,,False,60,70,2.5,60,70,14.643314361572266
llama-v2-13b-chat,0_6,2.0,4.0,1.0,3.0,1.0,3.0,,False,60,70,2.5,60,70,14.291242837905884
llama-v2-13b-chat,0_7,2.0,4.0,1.0,3.0,1.0,3.0,,False,60,70,2.5,60,70,14.12061095237732
llama-v2-13b-chat,0_8,2.0,4.0,1.0,3.0,1.0,3.0,,False,60,70,2.5,60,70,14.643737316131592
llama-v2-13b-chat,0_9,2.0,4.0,1.0,3.0,1.0,3.0,,False,60,70,2.5,60,70,14.525658130645752
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.874165773391724
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.849671602249146
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.877722978591919
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.729646921157837
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.908673286437988
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.857855081558228
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.899762153625488
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.963999509811401
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.818374633789062
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.95032548904419
