Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,9.332561254501343
gpt-3.5-turbo-1106,0_1,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.5,95.0,90.0,8.346607446670532
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,7.93100905418396
gpt-3.5-turbo-1106,0_3,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,7.261482000350952
gpt-3.5-turbo-1106,0_4,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,95.0,90.0,7.412115812301636
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,8.586756229400635
gpt-3.5-turbo-1106,0_6,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,7.984201431274414
gpt-3.5-turbo-1106,0_7,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,8.818333864212036
gpt-3.5-turbo-1106,0_8,9.0,8.5,8.7,8.8,8.6,8.7,8.8,True,95.0,90.0,8.7,90.0,85.0,10.44487738609314
gpt-3.5-turbo-1106,0_9,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,9.538221836090088
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,9.5,,True,0.95,0.9,8.2,0.95,0.9,14.55800175666809
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,9.5,,True,0.95,0.9,8.2,0.95,0.9,14.334007978439331
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,9.5,,True,0.95,0.9,8.2,0.95,0.9,14.339758157730103
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,9.5,,True,0.95,0.9,8.2,0.95,0.9,14.499626874923706
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,9.5,,True,0.95,0.9,8.2,0.95,0.9,14.416208267211914
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,9.5,,True,0.95,0.9,8.2,0.95,0.9,14.335788011550903
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,9.5,,True,0.95,0.9,8.2,0.95,0.9,14.35143518447876
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,9.5,,True,0.95,0.9,8.2,0.95,0.9,14.340890169143677
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,9.5,,True,0.95,0.9,8.2,0.95,0.9,14.348069429397583
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,9.5,,True,0.95,0.9,8.2,0.95,0.9,14.372558355331421
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,50.0,50.0,5.0,50.0,50.0,10.138672351837158
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,50.0,50.0,5.0,50.0,50.0,10.149799585342407
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,50.0,50.0,5.0,50.0,50.0,10.143058776855469
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,50.0,50.0,5.0,50.0,50.0,10.135183572769165
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,50.0,50.0,5.0,50.0,50.0,10.129173278808594
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,50.0,50.0,5.0,50.0,50.0,10.195950031280518
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,50.0,50.0,5.0,50.0,50.0,10.158424139022827
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,50.0,50.0,5.0,50.0,50.0,10.318507194519043
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,50.0,50.0,5.0,50.0,50.0,10.137487173080444
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,50.0,50.0,5.0,50.0,50.0,10.1560697555542
