Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100,100,7.6570844650268555
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,100,100,6.683604955673218
gpt-3.5-turbo-1106,0_2,10.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95,90,8.019286394119263
gpt-3.5-turbo-1106,0_3,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,70.0,80.0,5.5,60,70,4.84018874168396
gpt-3.5-turbo-1106,0_4,10.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95,90,7.576929092407227
gpt-3.5-turbo-1106,0_5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90,85,7.610070705413818
gpt-3.5-turbo-1106,0_6,10.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.3,95,90,6.29508638381958
gpt-3.5-turbo-1106,0_7,10.0,9.5,9.0,8.5,8.0,7.5,7.0,True,95.0,90.0,8.5,95,90,4.8363683223724365
gpt-3.5-turbo-1106,0_8,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,70.0,80.0,4.5,60,75,4.6450769901275635
gpt-3.5-turbo-1106,0_9,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,60.0,70.0,4.5,80,75,5.74643874168396
llama-v2-13b-chat,0_0,2.0,3.0,5.0,7.0,8.0,9.0,,True,80.0,90.0,6.1,80,90,16.010093450546265
llama-v2-13b-chat,0_1,2.0,3.0,5.0,7.0,8.0,7.5,,True,85.0,75.0,6.5,,,15.24173617362976
llama-v2-13b-chat,0_2,2.0,3.0,5.0,7.0,8.0,7.5,,True,85.0,75.0,6.5,,,14.946815490722656
llama-v2-13b-chat,0_3,2.0,4.0,6.0,8.0,9.0,9.5,,True,0.95,0.9,7.1,,,15.224414587020874
llama-v2-13b-chat,0_4,2.0,3.0,5.0,7.0,8.0,7.5,,True,85.0,75.0,6.5,,,14.8748779296875
llama-v2-13b-chat,0_5,2.0,3.0,5.0,7.0,8.0,7.5,,True,85.0,75.0,6.5,,,15.848675966262817
llama-v2-13b-chat,0_6,2.0,3.0,5.0,7.0,8.0,7.5,,True,85.0,75.0,6.5,,,16.116175413131714
llama-v2-13b-chat,0_7,2.0,4.0,6.0,8.0,8.0,4.0,,True,80.0,70.0,6.5,,,16.510119676589966
llama-v2-13b-chat,0_8,2.0,3.0,5.0,7.0,8.0,7.5,,True,85.0,75.0,6.5,,,14.937760829925537
llama-v2-13b-chat,0_9,2.0,3.0,5.0,7.0,8.0,7.5,,True,85.0,75.0,6.5,,,15.58604621887207
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.75,0.6,7.5,0.75,0.6,8.881037712097168
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.75,0.6,7.5,0.75,0.6,8.841594457626343
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.75,0.6,7.5,0.75,0.6,8.848692417144775
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.75,0.6,7.5,0.75,0.6,8.893250465393066
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.75,0.6,7.5,0.75,0.6,8.849466323852539
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.75,0.6,7.5,0.75,0.6,8.962300539016724
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.75,0.6,7.5,0.75,0.6,8.961116552352905
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.75,0.6,7.5,0.75,0.6,8.985794067382812
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.75,0.6,7.5,0.75,0.6,8.89272689819336
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.75,0.6,7.5,0.75,0.6,8.910341739654541
