Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,6.666590690612793
gpt-3.5-turbo-1106,0_1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.256969690322876
gpt-3.5-turbo-1106,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.492841720581055
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,7.878309726715088
gpt-3.5-turbo-1106,0_4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.654132604598999
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.411816596984863
gpt-3.5-turbo-1106,0_6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,6.688167095184326
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,6.670061111450195
gpt-3.5-turbo-1106,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.123851299285889
gpt-3.5-turbo-1106,0_9,10.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.569601535797119
llama-v2-13b-chat,0_0,1.0,3.0,5.0,6.0,7.0,8.0,,True,80,70,7.5,75,65,13.513856887817383
llama-v2-13b-chat,0_1,1.0,3.0,5.0,6.0,7.0,8.0,,True,80,70,7.5,75,65,13.227642297744751
llama-v2-13b-chat,0_2,1.0,3.0,5.0,6.0,7.0,8.0,,True,80,70,7.5,75,65,13.238158702850342
llama-v2-13b-chat,0_3,1.0,3.0,5.0,6.0,7.0,8.0,,True,80,70,7.5,75,65,13.541635513305664
llama-v2-13b-chat,0_4,1.0,3.0,5.0,6.0,7.0,8.0,,True,80,70,7.5,75,65,13.276615381240845
llama-v2-13b-chat,0_5,1.0,3.0,5.0,6.0,7.0,8.0,,True,80,70,7.5,75,65,13.350284576416016
llama-v2-13b-chat,0_6,1.0,3.0,5.0,6.0,7.0,8.0,,True,80,70,7.5,75,65,13.250647068023682
llama-v2-13b-chat,0_7,1.0,3.0,5.0,6.0,7.0,8.0,,True,80,70,7.5,75,65,13.214963674545288
llama-v2-13b-chat,0_8,1.0,3.0,5.0,6.0,7.0,8.0,,True,80,70,7.5,75,65,13.133790731430054
llama-v2-13b-chat,0_9,1.0,3.0,5.0,6.0,7.0,8.0,,True,80,70,7.5,75,65,13.308889865875244
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.01361894607544
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.18399953842163
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,8.902279376983643
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,8.741106748580933
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.257168292999268
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,8.954180240631104
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.238361597061157
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,8.933463096618652
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,8.879762411117554
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.218536853790283
