Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,16.57013773918152
gpt-3.5-turbo-1106,0_1,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,30,70,5.5,80,90,6.094265937805176
gpt-3.5-turbo-1106,0_2,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,9.079904556274414
gpt-3.5-turbo-1106,0_3,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70,85,5.559571981430054
gpt-3.5-turbo-1106,0_4,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70,75,5.347445964813232
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,8.995614051818848
gpt-3.5-turbo-1106,0_6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,9.54272198677063
gpt-3.5-turbo-1106,0_7,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,9.91429090499878
gpt-3.5-turbo-1106,0_8,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,90,4.5,80,85,8.692338943481445
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.8780436515808105
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,9.5,,True,,,8.5,85,90,15.852970361709595
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,9.5,,True,,,8.5,85,90,15.655975341796875
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,9.5,,True,,,8.5,85,90,15.677445650100708
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,9.5,,True,,,8.5,85,80,15.525339126586914
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,9.5,,True,,,8.5,85,90,15.77348256111145
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,9.5,,True,,,8.5,85,90,15.90101146697998
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,9.5,,True,,,8.5,85,90,15.636529922485352
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,9.5,,True,,,8.5,85,80,15.451955080032349
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,9.5,,True,,,8.5,85,90,15.656398057937622
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,9.5,,True,,,8.5,85,90,16.06425666809082
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.422860145568848
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.288207054138184
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.047888278961182
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.134026765823364
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,8.915522336959839
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.218683958053589
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,8.758636474609375
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.315351247787476
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.319080114364624
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,6.0,0,0,9.07090425491333
