Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,7.361176013946533
gpt-3.5-turbo-1106,0_1,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,75,80,5.5,70,85,5.734639406204224
gpt-3.5-turbo-1106,0_2,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,6.857778549194336
gpt-3.5-turbo-1106,0_3,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70,85,5.285128355026245
gpt-3.5-turbo-1106,0_4,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,6.829642295837402
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,8.46383786201477
gpt-3.5-turbo-1106,0_6,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,7.59177303314209
gpt-3.5-turbo-1106,0_7,8.5,7.5,7.0,6.5,6.0,5.5,6.0,True,90,85,6.8,95,90,5.655824661254883
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.97767186164856
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.327999830245972
llama-v2-13b-chat,0_0,1.0,5.0,6.0,7.0,8.0,9.0,,False,60,70,7.0,60,70,15.246322631835938
llama-v2-13b-chat,0_1,1.0,5.0,6.0,7.0,8.0,9.0,,False,60,70,7.0,60,70,14.976926803588867
llama-v2-13b-chat,0_2,1.0,5.0,6.0,7.0,8.0,9.0,,False,60,70,7.0,60,70,15.000316143035889
llama-v2-13b-chat,0_3,1.0,5.0,6.0,7.0,8.0,9.0,,False,60,70,7.0,60,70,15.029525518417358
llama-v2-13b-chat,0_4,1.0,5.0,6.0,7.0,8.0,9.0,,False,60,70,7.0,60,70,14.998344421386719
llama-v2-13b-chat,0_5,1.0,5.0,6.0,7.0,8.0,9.0,,False,60,70,7.0,60,70,14.993933200836182
llama-v2-13b-chat,0_6,1.0,5.0,6.0,7.0,8.0,9.0,,False,60,70,7.0,60,70,15.249585390090942
llama-v2-13b-chat,0_7,1.0,5.0,6.0,7.0,8.0,9.0,,False,60,70,7.0,60,70,14.943443059921265
llama-v2-13b-chat,0_8,1.0,5.0,6.0,7.0,8.0,9.0,,False,60,70,7.0,60,70,14.957054376602173
llama-v2-13b-chat,0_9,1.0,5.0,6.0,7.0,8.0,9.0,,False,60,70,7.0,60,70,14.96123743057251
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.658284664154053
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.068639993667603
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.483510494232178
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.2748122215271
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.891730546951294
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.083969116210938
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.153600931167603
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.278669834136963
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.973267793655396
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.20486831665039
