Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.05555009841919
gpt-3.5-turbo-1106,0_1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.561394691467285
gpt-3.5-turbo-1106,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.302352905273438
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,90,85,8.677629709243774
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,12.030644416809082
gpt-3.5-turbo-1106,0_5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,9.75692367553711
gpt-3.5-turbo-1106,0_6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,7.39213490486145
gpt-3.5-turbo-1106,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,6.956857204437256
gpt-3.5-turbo-1106,0_8,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,13.773548126220703
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,7.0665442943573
llama-v2-13b-chat,0_0,1.0,5.0,6.0,7.0,8.0,9.0,,True,80,70,7.0,80,70,15.247138023376465
llama-v2-13b-chat,0_1,1.0,5.0,6.0,7.0,8.0,9.0,,True,80,70,7.0,80,70,15.143937110900879
llama-v2-13b-chat,0_2,1.0,5.0,6.0,7.0,8.0,9.0,,True,80,70,7.0,80,70,15.166074752807617
llama-v2-13b-chat,0_3,1.0,5.0,6.0,7.0,8.0,9.0,,True,80,70,7.0,80,70,15.160529613494873
llama-v2-13b-chat,0_4,1.0,5.0,6.0,7.0,8.0,9.0,,True,80,70,7.0,80,70,15.281146764755249
llama-v2-13b-chat,0_5,1.0,5.0,6.0,7.0,8.0,9.0,,True,80,70,7.0,80,70,14.983613967895508
llama-v2-13b-chat,0_6,1.0,5.0,6.0,7.0,8.0,9.0,,True,80,70,7.0,80,70,15.099794626235962
llama-v2-13b-chat,0_7,1.0,5.0,6.0,7.0,8.0,9.0,,True,80,70,7.0,80,70,15.174543142318726
llama-v2-13b-chat,0_8,1.0,5.0,6.0,7.0,8.0,9.0,,True,80,70,7.0,80,70,15.29761266708374
llama-v2-13b-chat,0_9,1.0,5.0,6.0,7.0,8.0,9.0,,True,80,70,7.0,80,70,15.180812120437622
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.882800817489624
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.784573078155518
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.852458000183105
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.820521593093872
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.25533127784729
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.008311986923218
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.087422370910645
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.314716339111328
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.22549295425415
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.97783350944519
