Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,70,80,5.5,90,85,4.279895782470703
gpt-3.5-turbo-1106,0_1,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.6,95,90,7.736517429351807
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,95,7.051735162734985
gpt-3.5-turbo-1106,0_3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,7.552715301513672
gpt-3.5-turbo-1106,0_4,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,75,90,5.5,80,85,5.3783118724823
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.957951545715332
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.761205196380615
gpt-3.5-turbo-1106,0_7,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,75,80,4.5,70,85,5.407903671264648
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.900066137313843
gpt-3.5-turbo-1106,0_9,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,75,90,4.5,80,85,7.80989146232605
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,10.0,,True,80,80,8.0,80,80,15.158144235610962
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,10.0,,True,80,80,8.0,80,80,14.922991514205933
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,10.0,,True,80,80,8.0,80,80,14.861390829086304
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,10.0,,True,80,80,8.0,80,80,14.955336093902588
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,10.0,,True,80,80,8.0,80,80,15.252074718475342
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,10.0,,True,80,80,8.0,80,80,14.905534505844116
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,10.0,,True,80,80,8.0,80,80,15.69322419166565
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,10.0,,True,80,80,8.0,80,80,15.346440553665161
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,10.0,,True,80,80,8.0,80,80,14.908673763275146
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,10.0,,True,80,80,8.0,80,80,14.84565019607544
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.407121181488037
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.75719928741455
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.472620010375977
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.40559720993042
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.911651134490967
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.913535833358765
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.870434045791626
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.249096393585205
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,8.902360200881958
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,0,0,5.0,0,0,9.169461250305176
