Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.6,95.0,90.0,10.041506290435791
gpt-3.5-turbo-1106,0_1,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,70.0,80.0,4.5,75.0,85.0,8.368001222610474
gpt-3.5-turbo-1106,0_2,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.6,95.0,90.0,11.152974605560303
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,13.129522323608398
gpt-3.5-turbo-1106,0_4,8.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.5,95.0,90.0,12.062985897064209
gpt-3.5-turbo-1106,0_5,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,11.569664239883423
gpt-3.5-turbo-1106,0_6,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,9.525864124298096
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,13.978779792785645
gpt-3.5-turbo-1106,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,11.283136367797852
gpt-3.5-turbo-1106,0_9,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,11.402883291244507
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,9.0,,True,0.95,0.9,8.5,0.95,0.9,16.518824338912964
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,9.0,,True,0.95,0.9,8.5,0.95,0.9,15.601340055465698
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,9.0,,True,0.95,0.9,8.5,0.95,0.9,16.374379634857178
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,8.0,8.0,,True,85.0,90.0,7.1,85.0,90.0,15.5405752658844
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,9.0,,True,0.95,0.9,8.5,0.95,0.9,15.618131160736084
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,9.0,,True,0.95,0.9,8.5,0.95,0.9,15.806617498397827
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,9.0,,True,0.95,0.9,8.5,0.95,0.9,15.508581399917603
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,9.0,,True,0.95,0.9,8.5,0.95,0.9,16.985180854797363
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,9.0,,True,0.95,0.9,8.5,0.95,0.9,15.890914916992188
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,8.0,8.0,,True,85.0,90.0,7.1,85.0,90.0,15.2030770778656
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,7.0,0.9,0.8,9.32827877998352
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,7.0,0.9,0.8,9.532201051712036
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,7.0,0.9,0.8,9.438953876495361
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,7.0,0.9,0.8,9.063501596450806
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,7.0,0.9,0.8,9.595903635025024
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,7.0,0.9,0.8,9.541697025299072
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,7.0,0.9,0.8,9.347131967544556
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,7.0,0.9,0.8,9.502244234085083
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,7.0,0.9,0.8,9.416241884231567
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,7.0,0.9,0.8,9.557143926620483
