Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,13.232300758361816
gpt-3.5-turbo-1106,0_1,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.6,95,90,12.63483452796936
gpt-3.5-turbo-1106,0_2,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,70,80,6.5,75,85,7.180947303771973
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,13.173882246017456
gpt-3.5-turbo-1106,0_4,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,70,80,4.5,75,85,8.732717990875244
gpt-3.5-turbo-1106,0_5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,13.307019710540771
gpt-3.5-turbo-1106,0_6,8.5,8.0,7.5,7.0,6.5,6.0,5.5,True,90,85,7.0,85,80,6.933998107910156
gpt-3.5-turbo-1106,0_7,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,13.628344058990479
gpt-3.5-turbo-1106,0_8,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,70,80,5.5,75,85,7.500471115112305
gpt-3.5-turbo-1106,0_9,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,11.54675579071045
llama-v2-13b-chat,0_0,1.0,3.0,4.0,5.0,6.0,7.0,8.0,False,20,30,4.5,40,50,20.47500777244568
llama-v2-13b-chat,0_1,1.0,3.0,4.0,5.0,6.0,7.0,8.0,False,20,30,4.5,40,50,20.360162496566772
llama-v2-13b-chat,0_2,1.0,3.0,4.0,5.0,6.0,7.0,8.0,False,20,30,4.5,40,50,20.817161560058594
llama-v2-13b-chat,0_3,1.0,3.0,4.0,5.0,6.0,7.0,8.0,False,20,30,4.5,40,50,20.724533319473267
llama-v2-13b-chat,0_4,1.0,3.0,4.0,5.0,6.0,7.0,8.0,False,20,30,4.5,40,50,20.354053258895874
llama-v2-13b-chat,0_5,1.0,3.0,4.0,5.0,6.0,7.0,8.0,False,20,30,4.5,40,50,20.34603452682495
llama-v2-13b-chat,0_6,1.0,3.0,4.0,5.0,6.0,7.0,8.0,False,20,30,4.5,40,50,20.37690234184265
llama-v2-13b-chat,0_7,1.0,3.0,4.0,5.0,6.0,7.0,8.0,False,20,30,4.5,40,50,20.35427236557007
llama-v2-13b-chat,0_8,1.0,3.0,4.0,5.0,6.0,7.0,8.0,False,20,30,4.5,40,50,20.642702102661133
llama-v2-13b-chat,0_9,1.0,3.0,4.0,5.0,6.0,7.0,8.0,False,20,30,4.5,40,50,20.1928813457489
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.46450686454773
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.641535758972168
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.399844884872437
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.476596117019653
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.75523591041565
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.772729873657227
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.776246070861816
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.900991439819336
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.54945707321167
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.499973773956299
