Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,12.154873609542847
gpt-3.5-turbo-1106,0_1,8.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.5,90.0,85.0,14.662846088409424
gpt-3.5-turbo-1106,0_2,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,10.86360216140747
gpt-3.5-turbo-1106,0_3,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.6,95.0,90.0,11.297502994537354
gpt-3.5-turbo-1106,0_4,7.5,8.0,8.5,8.0,7.5,7.0,7.0,True,85.0,90.0,7.8,80.0,85.0,9.61283254623413
gpt-3.5-turbo-1106,0_5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,95.0,90.0,13.229106426239014
gpt-3.5-turbo-1106,0_6,8.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.5,95.0,90.0,13.489675283432007
gpt-3.5-turbo-1106,0_7,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,11.482454776763916
gpt-3.5-turbo-1106,0_8,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,11.181559801101685
gpt-3.5-turbo-1106,0_9,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,11.078397035598755
llama-v2-13b-chat,0_0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,False,0.6,0.8,4.0,0.6,0.8,21.05816626548767
llama-v2-13b-chat,0_1,1.0,4.0,4.0,4.0,4.0,4.0,4.0,False,0.6,0.8,4.0,0.6,0.8,22.028398036956787
llama-v2-13b-chat,0_2,1.0,4.0,4.0,4.0,4.0,4.0,4.0,False,0.6,0.8,4.0,0.6,0.8,22.822486877441406
llama-v2-13b-chat,0_3,1.0,4.0,4.0,4.0,4.0,4.0,4.0,False,0.6,0.8,4.0,0.6,0.8,20.854580640792847
llama-v2-13b-chat,0_4,1.0,4.0,4.0,4.0,4.0,4.0,4.0,False,0.6,0.8,4.0,0.6,0.8,21.743709564208984
llama-v2-13b-chat,0_5,1.0,4.0,4.0,4.0,4.0,4.0,4.0,False,0.6,0.8,4.0,0.6,0.8,21.344729900360107
llama-v2-13b-chat,0_6,1.0,4.0,4.0,4.0,4.0,4.0,4.0,False,0.6,0.8,4.0,0.6,0.8,20.66180181503296
llama-v2-13b-chat,0_7,1.0,4.0,4.0,4.0,4.0,4.0,4.0,False,0.6,0.8,4.0,0.6,0.8,21.07178521156311
llama-v2-13b-chat,0_8,1.0,4.0,4.0,4.0,4.0,4.0,4.0,False,0.6,0.8,4.0,0.6,0.8,20.608957767486572
llama-v2-13b-chat,0_9,1.0,4.0,4.0,4.0,4.0,4.0,4.0,False,0.6,0.8,4.0,0.6,0.8,20.59382724761963
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,10.944264650344849
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,10.946009635925293
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,11.017831325531006
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,10.901057481765747
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,10.494156837463379
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,11.00217342376709
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,10.633333683013916
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,10.870854377746582
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,10.446742057800293
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,10.898910760879517
