Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,9.878142833709717
gpt-3.5-turbo-1106,0_1,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.6,95,90,10.410306930541992
gpt-3.5-turbo-1106,0_2,8.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,8.71,90,85,12.866617202758789
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,12.40480923652649
gpt-3.5-turbo-1106,0_4,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,12.500873327255249
gpt-3.5-turbo-1106,0_5,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.6,95,90,10.597382068634033
gpt-3.5-turbo-1106,0_6,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,10.595043420791626
gpt-3.5-turbo-1106,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,11.488306760787964
gpt-3.5-turbo-1106,0_8,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,11.805107355117798
gpt-3.5-turbo-1106,0_9,5.0,8.0,8.5,8.5,8.5,8.5,8.5,True,85,90,8.0,80,85,13.113404750823975
llama-v2-13b-chat,0_0,1.0,5.0,5.0,5.0,5.0,5.0,,False,50,50,5.0,50,50,14.796293497085571
llama-v2-13b-chat,0_1,1.0,5.0,5.0,5.0,5.0,5.0,,False,50,50,5.0,50,50,14.14141845703125
llama-v2-13b-chat,0_2,1.0,5.0,5.0,5.0,5.0,5.0,,False,50,50,5.0,50,50,14.278159856796265
llama-v2-13b-chat,0_3,1.0,5.0,5.0,5.0,5.0,5.0,,False,50,50,5.0,50,50,14.295133590698242
llama-v2-13b-chat,0_4,1.0,5.0,5.0,5.0,5.0,5.0,,False,50,50,5.0,50,50,14.263544797897339
llama-v2-13b-chat,0_5,1.0,5.0,5.0,5.0,5.0,5.0,,False,50,50,5.0,50,50,14.293612241744995
llama-v2-13b-chat,0_6,1.0,5.0,5.0,5.0,5.0,5.0,,False,50,50,5.0,50,50,14.327260255813599
llama-v2-13b-chat,0_7,1.0,5.0,5.0,5.0,5.0,5.0,,False,50,50,5.0,50,50,14.44839859008789
llama-v2-13b-chat,0_8,1.0,5.0,5.0,5.0,5.0,5.0,,False,50,50,5.0,50,50,14.296139240264893
llama-v2-13b-chat,0_9,1.0,5.0,5.0,5.0,5.0,5.0,,False,50,50,5.0,50,50,14.416274070739746
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.782568216323853
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.833014726638794
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.506113767623901
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.500000715255737
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.564456939697266
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.390547513961792
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.030909299850464
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.936801195144653
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,11.340309858322144
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0,0,5.0,0,0,10.817944288253784
