Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.492753982543945
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.241286993026733
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.716645002365112
gpt-3.5-turbo-1106,0_3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.350402593612671
gpt-3.5-turbo-1106,0_4,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,90,4.5,80,85,5.41621994972229
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,8.139122009277344
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.87418532371521
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,7.827388525009155
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,9.740727424621582
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,9.04601240158081
llama-v2-13b-chat,0_0,2.0,4.0,3.0,4.5,3.5,4.2,,False,20,30,3.5,25,40,15.749797582626343
llama-v2-13b-chat,0_1,2.0,4.0,3.0,4.5,3.5,4.2,,False,20,30,3.5,25,40,15.657419443130493
llama-v2-13b-chat,0_2,2.0,4.0,3.0,4.5,3.5,4.2,,False,20,30,3.5,25,40,15.45657730102539
llama-v2-13b-chat,0_3,2.0,4.0,3.0,4.5,3.5,4.2,,False,20,30,3.5,25,40,15.421871423721313
llama-v2-13b-chat,0_4,2.0,4.0,3.0,4.5,3.5,4.2,,False,20,30,3.5,25,40,15.287418365478516
llama-v2-13b-chat,0_5,2.0,4.0,3.0,4.5,3.5,4.2,,False,20,30,3.5,25,40,15.50981616973877
llama-v2-13b-chat,0_6,2.0,4.0,3.0,4.5,3.5,4.2,,False,20,30,3.5,25,40,15.616586685180664
llama-v2-13b-chat,0_7,2.0,4.0,3.0,4.5,3.5,4.2,,False,20,30,3.5,25,40,16.245228052139282
llama-v2-13b-chat,0_8,2.0,4.0,3.0,4.5,3.5,4.2,,False,20,30,3.5,25,40,15.585426807403564
llama-v2-13b-chat,0_9,2.0,4.0,3.0,4.5,3.5,4.2,,False,20,30,3.5,25,40,15.515082836151123
mistral-7b-instruct-4k,0_0,,,,,,,,,,,,,,12.513984203338623
mistral-7b-instruct-4k,0_1,,,,,,,,,,,,,,12.366527795791626
mistral-7b-instruct-4k,0_2,,,,,,,,,,,,,,12.507689237594604
mistral-7b-instruct-4k,0_3,,,,,,,,,,,,,,12.456633806228638
mistral-7b-instruct-4k,0_4,,,,,,,,,,,,,,12.26896595954895
mistral-7b-instruct-4k,0_5,,,,,,,,,,,,,,12.057323217391968
mistral-7b-instruct-4k,0_6,,,,,,,,,,,,,,12.181450366973877
mistral-7b-instruct-4k,0_7,,,,,,,,,,,,,,12.708564281463623
mistral-7b-instruct-4k,0_8,,,,,,,,,,,,,,12.705420970916748
mistral-7b-instruct-4k,0_9,,,,,,,,,,,,,,12.705885171890259
