Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.7,90.0,85.0,7.95899772644043
gpt-3.5-turbo-1106,0_1,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.6,90.0,85.0,8.698141813278198
gpt-3.5-turbo-1106,0_2,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,7.78975510597229
gpt-3.5-turbo-1106,0_3,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,7.7260048389434814
gpt-3.5-turbo-1106,0_4,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75.0,90.0,4.5,80.0,85.0,5.263650178909302
gpt-3.5-turbo-1106,0_5,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,7.617170333862305
gpt-3.5-turbo-1106,0_6,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,7.330890655517578
gpt-3.5-turbo-1106,0_7,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,6.958832025527954
gpt-3.5-turbo-1106,0_8,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,7.826559066772461
gpt-3.5-turbo-1106,0_9,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,8.05264925956726
llama-v2-13b-chat,0_0,2.0,4.0,5.0,7.0,8.0,9.0,,True,75.0,55.0,7.5,75.0,55.0,15.681736946105957
llama-v2-13b-chat,0_1,2.0,4.0,5.0,7.0,8.0,9.0,,True,75.0,55.0,7.5,75.0,55.0,15.096252202987671
llama-v2-13b-chat,0_2,2.0,4.0,5.0,7.0,8.0,9.0,,True,75.0,55.0,7.5,75.0,55.0,15.35512375831604
llama-v2-13b-chat,0_3,2.0,4.0,5.0,7.0,8.0,9.0,,True,75.0,55.0,7.5,75.0,55.0,15.33199167251587
llama-v2-13b-chat,0_4,2.0,4.0,5.0,7.0,8.0,9.0,,True,75.0,55.0,7.5,75.0,55.0,15.1860933303833
llama-v2-13b-chat,0_5,2.0,4.0,5.0,7.0,8.0,9.0,,True,75.0,55.0,7.5,75.0,55.0,15.285460233688354
llama-v2-13b-chat,0_6,2.0,4.0,5.0,7.0,8.0,9.0,,True,75.0,55.0,7.5,75.0,55.0,15.264201402664185
llama-v2-13b-chat,0_7,2.0,4.0,5.0,7.0,8.0,9.0,,True,75.0,55.0,7.5,75.0,55.0,15.330189943313599
llama-v2-13b-chat,0_8,2.0,4.0,5.0,7.0,8.0,9.0,,True,75.0,55.0,7.5,75.0,55.0,15.468683242797852
llama-v2-13b-chat,0_9,2.0,4.0,5.0,7.0,8.0,9.0,,True,75.0,55.0,7.5,75.0,55.0,15.58072543144226
mistral-7b-instruct-4k,0_0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,8.0,0.9,0.8,9.144352436065674
mistral-7b-instruct-4k,0_1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,8.0,0.9,0.8,9.31483006477356
mistral-7b-instruct-4k,0_2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.8,0.7,7.0,0.8,0.7,9.226274728775024
mistral-7b-instruct-4k,0_3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,8.0,0.9,0.8,9.150081634521484
mistral-7b-instruct-4k,0_4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,8.0,0.9,0.8,9.02509331703186
mistral-7b-instruct-4k,0_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,8.0,0.9,0.8,9.150249481201172
mistral-7b-instruct-4k,0_6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,8.0,0.9,0.8,9.07072114944458
mistral-7b-instruct-4k,0_7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,8.0,0.9,0.8,9.053755521774292
mistral-7b-instruct-4k,0_8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,8.0,0.9,0.8,9.13017725944519
mistral-7b-instruct-4k,0_9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True,0.9,0.8,8.0,0.9,0.8,9.116132497787476
