Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,9.299173831939697
gpt-3.5-turbo-1106,0_1,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,90,4.5,80,85,5.504751682281494
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,6.700067043304443
gpt-3.5-turbo-1106,0_3,10.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,9.045608758926392
gpt-3.5-turbo-1106,0_4,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,7.133421182632446
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,8.152390956878662
gpt-3.5-turbo-1106,0_6,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70,75,5.131592750549316
gpt-3.5-turbo-1106,0_7,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,10.128180265426636
gpt-3.5-turbo-1106,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,6.998858451843262
gpt-3.5-turbo-1106,0_9,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80,90,4.5,85,85,5.032006025314331
llama-v2-13b-chat,0_0,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,15.737277746200562
llama-v2-13b-chat,0_1,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,15.986480236053467
llama-v2-13b-chat,0_2,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,15.740833759307861
llama-v2-13b-chat,0_3,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,15.753059148788452
llama-v2-13b-chat,0_4,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,15.644218921661377
llama-v2-13b-chat,0_5,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,15.737364768981934
llama-v2-13b-chat,0_6,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,15.699188709259033
llama-v2-13b-chat,0_7,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,15.610385417938232
llama-v2-13b-chat,0_8,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,15.62894344329834
llama-v2-13b-chat,0_9,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,15.742582082748413
mistral-7b-instruct-4k,0_0,,,,,,,,,,,,,,12.283031463623047
mistral-7b-instruct-4k,0_1,,,,,,,,,,,,,,12.544335842132568
mistral-7b-instruct-4k,0_2,,,,,,,,,,,,,,12.303322792053223
mistral-7b-instruct-4k,0_3,,,,,,,,,,,,,,13.005093812942505
mistral-7b-instruct-4k,0_4,,,,,,,,,,,,,,12.35168194770813
mistral-7b-instruct-4k,0_5,,,,,,,,,,,,,,13.207199096679688
mistral-7b-instruct-4k,0_6,,,,,,,,,,,,,,12.407827138900757
mistral-7b-instruct-4k,0_7,,,,,,,,,,,,,,12.172490358352661
mistral-7b-instruct-4k,0_8,,,,,,,,,,,,,,12.262894630432129
mistral-7b-instruct-4k,0_9,,,,,,,,,,,,,,12.15271520614624
