Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70,75,7.067505121231079
gpt-3.5-turbo-1106,0_1,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75,80,4.5,70,75,5.016830682754517
gpt-3.5-turbo-1106,0_2,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,8.330929040908813
gpt-3.5-turbo-1106,0_3,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.5,95,90,10.562985181808472
gpt-3.5-turbo-1106,0_4,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80,90,4.5,85,85,5.7160563468933105
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.332253694534302
gpt-3.5-turbo-1106,0_6,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.6,95,90,9.320621013641357
gpt-3.5-turbo-1106,0_7,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,30,70,5.5,80,90,6.143778324127197
gpt-3.5-turbo-1106,0_8,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,40,70,6.5,60,80,4.183512210845947
gpt-3.5-turbo-1106,0_9,8.5,7.5,6.5,5.5,4.5,3.5,2.5,False,30,70,5.5,60,80,5.13905143737793
llama-v2-13b-chat,0_0,1.0,3.0,5.0,8.0,9.0,8.5,,True,80,90,8.5,85,95,14.339059352874756
llama-v2-13b-chat,0_1,1.0,3.0,5.0,8.0,9.0,8.5,,True,80,90,8.5,85,95,14.131390810012817
llama-v2-13b-chat,0_2,1.0,3.0,5.0,8.0,9.0,8.5,,True,80,90,8.5,85,95,14.141027688980103
llama-v2-13b-chat,0_3,1.0,3.0,5.0,8.0,9.0,8.5,,True,80,90,8.5,85,95,14.209386825561523
llama-v2-13b-chat,0_4,1.0,3.0,5.0,8.0,9.0,8.5,,True,80,90,8.5,85,95,14.18203067779541
llama-v2-13b-chat,0_5,1.0,3.0,5.0,8.0,9.0,8.5,,True,80,90,8.5,85,95,14.185962677001953
llama-v2-13b-chat,0_6,1.0,3.0,5.0,8.0,9.0,8.5,,True,80,90,8.5,85,95,14.413986444473267
llama-v2-13b-chat,0_7,1.0,3.0,5.0,8.0,9.0,8.5,,True,80,90,8.5,85,95,14.11668848991394
llama-v2-13b-chat,0_8,1.0,3.0,5.0,8.0,9.0,8.5,,True,80,90,8.5,85,95,14.194790124893188
llama-v2-13b-chat,0_9,1.0,3.0,5.0,8.0,9.0,8.5,,True,80,90,8.5,85,95,14.072724103927612
mistral-7b-instruct-4k,0_0,,,,,,,,False,,,,,,12.406101703643799
mistral-7b-instruct-4k,0_1,,,,,,,,False,,,,,,12.24553370475769
mistral-7b-instruct-4k,0_2,,,,,,,,False,,,,,,12.257596969604492
mistral-7b-instruct-4k,0_3,,,,,,,,False,,,,,,12.640083074569702
mistral-7b-instruct-4k,0_4,,,,,,,,False,,,,,,12.457770347595215
mistral-7b-instruct-4k,0_5,,,,,,,,False,,,,,,12.166034460067749
mistral-7b-instruct-4k,0_6,,,,,,,,False,,,,,,12.284990787506104
mistral-7b-instruct-4k,0_7,,,,,,,,False,,,,,,12.652645587921143
mistral-7b-instruct-4k,0_8,,,,,,,,False,,,,,,12.609213590621948
mistral-7b-instruct-4k,0_9,,,,,,,,False,,,,,,12.77456545829773
