Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,7.2828288078308105
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,7.019909143447876
gpt-3.5-turbo-1106,0_2,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.6,95.0,90.0,6.949540376663208
gpt-3.5-turbo-1106,0_3,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,8.799733400344849
gpt-3.5-turbo-1106,0_4,8.5,8.0,8.0,8.0,8.0,8.0,8.0,True,95.0,90.0,8.0,95.0,90.0,8.939191102981567
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,7.1233625411987305
gpt-3.5-turbo-1106,0_6,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.6,90.0,85.0,10.56337833404541
gpt-3.5-turbo-1106,0_7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,7.242251396179199
gpt-3.5-turbo-1106,0_8,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.6,95.0,90.0,7.291544437408447
gpt-3.5-turbo-1106,0_9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95.0,90.0,9.0,95.0,90.0,6.9253013134002686
llama-v2-13b-chat,0_0,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.7,0.8,5.0,0.7,0.8,15.082297086715698
llama-v2-13b-chat,0_1,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.7,0.8,5.0,0.7,0.8,14.781628847122192
llama-v2-13b-chat,0_2,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.7,0.8,5.0,0.7,0.8,14.780656099319458
llama-v2-13b-chat,0_3,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.7,0.8,5.0,0.7,0.8,14.726962089538574
llama-v2-13b-chat,0_4,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.7,0.8,5.0,0.7,0.8,14.690202474594116
llama-v2-13b-chat,0_5,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.7,0.8,5.0,0.7,0.8,14.773094177246094
llama-v2-13b-chat,0_6,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.7,0.8,5.0,0.7,0.8,14.781333208084106
llama-v2-13b-chat,0_7,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.7,0.8,5.0,0.7,0.8,15.76245903968811
llama-v2-13b-chat,0_8,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.7,0.8,5.0,0.7,0.8,15.111638307571411
llama-v2-13b-chat,0_9,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.7,0.8,5.0,0.7,0.8,15.206368923187256
mistral-7b-instruct-4k,0_0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.71358585357666
mistral-7b-instruct-4k,0_1,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.721033334732056
mistral-7b-instruct-4k,0_2,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.70022702217102
mistral-7b-instruct-4k,0_3,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.933168888092041
mistral-7b-instruct-4k,0_4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.99092173576355
mistral-7b-instruct-4k,0_5,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.670036792755127
mistral-7b-instruct-4k,0_6,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,9.025434970855713
mistral-7b-instruct-4k,0_7,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,9.00552773475647
mistral-7b-instruct-4k,0_8,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.997666358947754
mistral-7b-instruct-4k,0_9,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.694851636886597
