Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,9.5,9.0,8.5,8.0,7.5,7.0,True,95.0,90.0,8.5,90.0,85.0,5.154833793640137
gpt-3.5-turbo-1106,0_1,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,60.0,70.0,6.5,75.0,80.0,5.450643062591553
gpt-3.5-turbo-1106,0_2,8.5,7.5,7.0,7.0,7.0,7.0,7.5,True,95.0,90.0,7.5,90.0,85.0,6.202566385269165
gpt-3.5-turbo-1106,0_3,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.6,90.0,85.0,8.802402019500732
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,100.0,100.0,6.205947399139404
gpt-3.5-turbo-1106,0_5,8.5,7.5,7.0,7.5,7.0,7.0,7.5,True,95.0,90.0,7.5,90.0,85.0,7.1615378856658936
gpt-3.5-turbo-1106,0_6,8.5,7.5,6.5,7.0,7.0,7.5,8.0,True,95.0,90.0,7.5,90.0,85.0,6.225734710693359
gpt-3.5-turbo-1106,0_7,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,8.232218027114868
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,8.095881462097168
gpt-3.5-turbo-1106,0_9,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,90.0,85.0,7.532095193862915
llama-v2-13b-chat,0_0,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.75,0.85,5.5,0.75,0.85,15.561122417449951
llama-v2-13b-chat,0_1,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.75,0.85,5.5,0.75,0.85,15.544522762298584
llama-v2-13b-chat,0_2,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.75,0.85,5.5,0.75,0.85,15.342832088470459
llama-v2-13b-chat,0_3,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.75,0.85,5.5,0.75,0.85,15.150409698486328
llama-v2-13b-chat,0_4,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.75,0.85,5.5,0.75,0.85,15.29114842414856
llama-v2-13b-chat,0_5,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.75,0.85,5.5,0.75,0.85,15.218659162521362
llama-v2-13b-chat,0_6,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.75,0.85,5.5,0.75,0.85,15.14506721496582
llama-v2-13b-chat,0_7,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.75,0.85,5.5,0.75,0.85,15.14202356338501
llama-v2-13b-chat,0_8,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.75,0.85,5.5,0.75,0.85,15.077505350112915
llama-v2-13b-chat,0_9,2.0,4.0,6.0,8.0,8.0,2.0,,True,0.75,0.85,5.5,0.75,0.85,15.35327935218811
mistral-7b-instruct-4k,0_0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.634454250335693
mistral-7b-instruct-4k,0_1,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,9.221975803375244
mistral-7b-instruct-4k,0_2,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.589868068695068
mistral-7b-instruct-4k,0_3,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.96559762954712
mistral-7b-instruct-4k,0_4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.637928485870361
mistral-7b-instruct-4k,0_5,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,9.040517807006836
mistral-7b-instruct-4k,0_6,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.658873558044434
mistral-7b-instruct-4k,0_7,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.934358835220337
mistral-7b-instruct-4k,0_8,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.659308195114136
mistral-7b-instruct-4k,0_9,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100.0,100.0,0.95,100.0,100.0,8.754196166992188
