Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,9.513756513595581
gpt-3.5-turbo-1106,0_1,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.6,90,85,9.030018091201782
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,100,100,6.862043142318726
gpt-3.5-turbo-1106,0_3,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95,90,9.6,95,90,8.624697923660278
gpt-3.5-turbo-1106,0_4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.485572814941406
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,10.414344072341919
gpt-3.5-turbo-1106,0_6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.103428840637207
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,7.198302984237671
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.123368978500366
gpt-3.5-turbo-1106,0_9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,6.644100904464722
llama-v2-13b-chat,0_0,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,15.188506126403809
llama-v2-13b-chat,0_1,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,14.46335506439209
llama-v2-13b-chat,0_2,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,14.606854915618896
llama-v2-13b-chat,0_3,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,14.586359739303589
llama-v2-13b-chat,0_4,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,14.602805614471436
llama-v2-13b-chat,0_5,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,14.664881706237793
llama-v2-13b-chat,0_6,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,14.489919900894165
llama-v2-13b-chat,0_7,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,14.519973754882812
llama-v2-13b-chat,0_8,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,14.67643666267395
llama-v2-13b-chat,0_9,1.0,3.0,5.0,7.0,8.0,9.0,,True,80,70,7.5,85,75,14.774282932281494
mistral-7b-instruct-4k,0_0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100,100,0.95,100,100,8.97672438621521
mistral-7b-instruct-4k,0_1,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100,100,0.95,100,100,9.17381477355957
mistral-7b-instruct-4k,0_2,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100,100,0.95,100,100,9.166231393814087
mistral-7b-instruct-4k,0_3,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100,100,0.95,100,100,8.820135831832886
mistral-7b-instruct-4k,0_4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100,100,0.95,100,100,9.050189733505249
mistral-7b-instruct-4k,0_5,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100,100,0.95,100,100,8.971130609512329
mistral-7b-instruct-4k,0_6,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100,100,0.95,100,100,8.84473705291748
mistral-7b-instruct-4k,0_7,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100,100,0.95,100,100,9.148260831832886
mistral-7b-instruct-4k,0_8,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100,100,0.95,100,100,9.104072570800781
mistral-7b-instruct-4k,0_9,0.95,0.95,0.95,0.95,0.95,0.95,0.95,True,100,100,0.95,100,100,9.068944215774536
