Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,95,9.0,95,95,7.555213689804077
gpt-3.5-turbo-1106,0_1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95,90,10.0,95,90,8.665066480636597
gpt-3.5-turbo-1106,0_2,8.5,7.5,7.0,7.5,7.0,7.0,7.5,True,95,90,7.5,90,85,5.481328010559082
gpt-3.5-turbo-1106,0_3,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95,90,8.7,90,85,7.443570613861084
gpt-3.5-turbo-1106,0_4,8.5,7.5,7.0,8.0,8.5,9.0,9.0,True,95,90,8.0,90,85,5.615941286087036
gpt-3.5-turbo-1106,0_5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100,100,10.0,100,100,7.083525896072388
gpt-3.5-turbo-1106,0_6,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.269059181213379
gpt-3.5-turbo-1106,0_7,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,70,75,6.5,80,85,4.395932197570801
gpt-3.5-turbo-1106,0_8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True,95,90,9.0,95,90,8.03272294998169
gpt-3.5-turbo-1106,0_9,8.5,7.5,7.0,6.5,6.0,5.5,5.0,False,75,80,6.5,70,85,6.614393949508667
llama-v2-13b-chat,0_0,2.0,4.0,6.0,8.0,7.5,7.0,6.5,,,,7.2,85,75,17.58229637145996
llama-v2-13b-chat,0_1,2.0,4.0,6.0,8.0,7.5,7.0,6.5,,,,7.2,85,75,17.31735134124756
llama-v2-13b-chat,0_2,2.0,4.0,6.0,8.0,7.5,7.0,6.5,,,,7.2,85,75,17.70881223678589
llama-v2-13b-chat,0_3,2.0,4.0,6.0,8.0,7.5,7.0,6.5,,,,7.2,85,75,17.476210594177246
llama-v2-13b-chat,0_4,2.0,4.0,6.0,8.0,7.5,7.0,6.5,,,,7.2,85,75,17.592712879180908
llama-v2-13b-chat,0_5,2.0,4.0,6.0,8.0,7.5,7.0,6.5,,,,7.2,85,75,17.427695274353027
llama-v2-13b-chat,0_6,2.0,4.0,6.0,8.0,7.5,7.0,6.5,,,,7.2,85,75,17.453592538833618
llama-v2-13b-chat,0_7,2.0,4.0,6.0,8.0,7.5,7.0,6.5,,,,7.2,85,75,17.357177019119263
llama-v2-13b-chat,0_8,2.0,4.0,6.0,8.0,7.5,7.0,6.5,,,,7.2,85,75,17.6671040058136
llama-v2-13b-chat,0_9,2.0,4.0,6.0,8.0,7.5,7.0,6.5,,,,7.2,85,75,17.41605854034424
mistral-7b-instruct-4k,0_0,,,,,,,,,,,,,,12.139492750167847
mistral-7b-instruct-4k,0_1,,,,,,,,,,,,,,12.176270246505737
mistral-7b-instruct-4k,0_2,,,,,,,,,,,,,,12.678953170776367
mistral-7b-instruct-4k,0_3,,,,,,,,,,,,,,12.12485933303833
mistral-7b-instruct-4k,0_4,,,,,,,,,,,,,,12.216255187988281
mistral-7b-instruct-4k,0_5,,,,,,,,,,,,,,12.454362154006958
mistral-7b-instruct-4k,0_6,,,,,,,,,,,,,,12.356170654296875
mistral-7b-instruct-4k,0_7,,,,,,,,,,,,,,12.43894362449646
mistral-7b-instruct-4k,0_8,,,,,,,,,,,,,,12.322373151779175
mistral-7b-instruct-4k,0_9,,,,,,,,,,,,,,12.53190803527832
