Model,Temperature_repeatIndex,0.0s,0.5s,1.0s,1.5s,2.0s,2.5s,3.0s,Realistic,Realistic_Probability,Realistic_Confidence,Scenario,Scenario_Probability,Scenario_Confidence,Time
gpt-3.5-turbo-1106,0_0,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,7.089749574661255
gpt-3.5-turbo-1106,0_1,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,75.0,80.0,4.5,70.0,75.0,7.34426736831665
gpt-3.5-turbo-1106,0_2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,8.73480486869812
gpt-3.5-turbo-1106,0_3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,6.97772479057312
gpt-3.5-turbo-1106,0_4,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,10.857635736465454
gpt-3.5-turbo-1106,0_5,10.0,9.5,9.5,9.5,9.5,9.5,9.5,True,95.0,90.0,9.5,95.0,90.0,9.927774906158447
gpt-3.5-turbo-1106,0_6,9.0,8.5,8.5,8.5,8.5,8.5,8.5,True,95.0,90.0,8.6,90.0,85.0,8.171274900436401
gpt-3.5-turbo-1106,0_7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,95.0,90.0,10.0,95.0,90.0,6.6291069984436035
gpt-3.5-turbo-1106,0_8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True,100.0,100.0,10.0,100.0,100.0,7.406885862350464
gpt-3.5-turbo-1106,0_9,7.5,6.5,5.5,4.5,3.5,2.5,1.5,False,80.0,90.0,4.5,85.0,85.0,6.793412446975708
llama-v2-13b-chat,0_0,1.0,6.0,7.0,8.0,9.0,9.5,,True,80.0,90.0,8.1,80.0,90.0,15.239059686660767
llama-v2-13b-chat,0_1,1.0,6.0,7.0,8.0,9.0,9.5,,True,80.0,90.0,8.1,80.0,90.0,15.785291910171509
llama-v2-13b-chat,0_2,1.0,6.0,7.0,8.0,9.0,9.5,,True,80.0,90.0,8.1,80.0,90.0,15.066346168518066
llama-v2-13b-chat,0_3,1.0,6.0,7.0,8.0,9.0,9.5,,True,80.0,90.0,8.1,80.0,90.0,15.243835687637329
llama-v2-13b-chat,0_4,1.0,6.0,7.0,8.0,9.0,9.5,,True,80.0,90.0,8.1,80.0,90.0,14.91957712173462
llama-v2-13b-chat,0_5,1.0,6.0,7.0,8.0,9.0,9.5,,True,80.0,90.0,8.1,80.0,90.0,14.94512128829956
llama-v2-13b-chat,0_6,1.0,6.0,7.0,8.0,9.0,9.5,,True,80.0,90.0,8.1,80.0,90.0,14.750977277755737
llama-v2-13b-chat,0_7,1.0,6.0,7.0,8.0,9.0,9.5,,True,80.0,90.0,8.1,80.0,90.0,15.029268741607666
llama-v2-13b-chat,0_8,1.0,6.0,7.0,8.0,9.0,9.5,,True,80.0,90.0,8.1,80.0,90.0,15.771883249282837
llama-v2-13b-chat,0_9,1.0,6.0,7.0,8.0,9.0,9.5,,True,80.0,90.0,8.1,80.0,90.0,15.722122430801392
mistral-7b-instruct-4k,0_0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,9.84048056602478
mistral-7b-instruct-4k,0_1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,10.231467962265015
mistral-7b-instruct-4k,0_2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,9.411736965179443
mistral-7b-instruct-4k,0_3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,9.650074005126953
mistral-7b-instruct-4k,0_4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,9.419628858566284
mistral-7b-instruct-4k,0_5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,9.582839250564575
mistral-7b-instruct-4k,0_6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,9.778245210647583
mistral-7b-instruct-4k,0_7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,9.816795349121094
mistral-7b-instruct-4k,0_8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,9.753726959228516
mistral-7b-instruct-4k,0_9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,0.0,0.0,5.0,0.0,0.0,9.710148572921753
